model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_question_var,frac_question,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,frac_question_all,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_question_var,ntok_question,ntok_other
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,15,inner,4640,316.5572814941406,0.9999999908679236,35,0.008019076228948971,0.0050090188310961525,0.07856973701499931,0.0009814134213122518,0.007802787989702832,0.0048290939551037994,0.03227052102058923,0.006591300753768287,0.7289697642878606,0.12695727736454215,0.07955115043631156,0.013028095060045123,0.0050090188310961525,0.09257924549635668,0.7355610650416289,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,15,outer,4871,330.38031005859375,1.0000000978285257,35,0.010238966404369816,0.008371908496631504,0.08576591354697281,0.000467115423803139,0.004160192465948796,0.004505771349352691,0.027113520194437378,0.004436853881782783,0.7297667970876699,0.1251730589775568,0.08623302897077595,0.01861087490100132,0.008371908496631504,0.10484390387177728,0.7342036509694527,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,15,margin,-1,-13.823028564453125,1.0000025473031284,35,0.061076045693482545,0.08538449698423457,0.2505635242508607,-0.011310678075664032,-0.07925786105291277,-0.002898548524902142,-0.0909855023589644,-0.04490152675884695,0.7480194206131762,0.08431317653266403,0.23925284617519668,0.14646054267771713,0.08538449698423457,0.3857133888529138,0.7031178938543292,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,19,inner,4640,316.5572814941406,1.000000034645403,35,0.004971723807761901,0.008508482466027742,0.04165152009809361,0.002620923807142501,0.0019527873956094839,0.008624524984408966,0.03341611872501253,0.004976652492941014,0.7971493061092125,0.09612799475919287,0.04427244390523611,0.013480206273789642,0.008508482466027742,0.057752650179025755,0.8021259586021535,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,19,outer,4871,330.38031005859375,1.0000001091493924,35,0.007068986607305331,0.010556105105606905,0.045401265986889594,0.0013789300983303747,0.0019709668663751992,0.009431976776623325,0.029806547816985596,0.0029784859381694014,0.7967010768479152,0.09470576710519132,0.046780196085219966,0.017625091712912235,0.010556105105606905,0.0644052877981322,0.7996795627860847,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,19,margin,-1,-13.823028564453125,1.0000018153442516,35,0.05509781092077986,0.057448134105525295,0.13127313981803865,-0.027063617803613178,0.002387289802970736,0.02792320271087729,-0.052855218284237,-0.04278096320148007,0.7864363048566849,0.06213573241870595,0.10420952201442547,0.11254594502630516,0.057448134105525295,0.21675546704073062,0.7436553416552049,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,23,inner,4640,316.5572814941406,1.0000000173227015,35,0.005828015826309375,0.011615328576039466,0.02549944752933809,0.002629799997088581,0.0027528841936608384,0.006685392396607754,0.029002498469817985,0.0002971092805008971,0.8421079275489485,0.07358161350439013,0.02812924752642667,0.01744334440234884,0.011615328576039466,0.04557259192877551,0.8424050368294493,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,23,outer,4871,330.38031005859375,1.0000001260179348,35,0.006552537146558319,0.01101696018031569,0.027648423660217875,0.00136290254743323,0.0030731518376020768,0.007953748334318932,0.028419127339227718,8.636008170497018e-05,0.8426154858808186,0.07127142900973747,0.029011326207651105,0.01756949732687401,0.01101696018031569,0.04658082353452512,0.8427018459625235,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,23,margin,-1,-13.823028564453125,1.0000026152168338,35,0.023144595714124864,-0.0026861058156144235,0.07686152040057136,-0.027649958905090595,0.01040751089241047,0.03700001021077242,0.015059509485531612,-0.004739947925750575,0.8542389361968846,0.018366544962997854,0.04921156149548076,0.02045848989851044,-0.0026861058156144235,0.06967005139399121,0.849498988271134,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,27,inner,4640,316.5572814941406,1.0000000412355614,35,0.005670337441526995,0.00615992330748951,0.00754637585463883,0.0029822156740334886,0.0043366069132076135,0.004551641516072237,0.024279656317480205,0.007281882302708709,0.8758558177154467,0.06133558419295708,0.010528591528672318,0.011830260749016504,0.00615992330748951,0.022358852277688822,0.8831377000181555,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,27,outer,4871,330.38031005859375,1.0000000900256971,35,0.005169108830377367,0.003933552863539685,0.006979334724256695,0.0020700559321754435,0.003830809548248266,0.004917626465443711,0.02301696453041511,0.007801662277194085,0.884671449460978,0.057609525393068864,0.009049390656432139,0.009102661693917052,0.003933552863539685,0.01815205235034919,0.892473111738172,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0039,test,ba,target,ba_target,27,margin,-1,-13.823028564453125,1.0000012073548448,35,-0.006309386335337221,-0.0470519292288604,-0.006006314396857952,-0.018819057247661457,-0.007752313360878502,0.013298944647678678,-0.005899584228385726,0.019704996986442302,1.0865557476092995,-0.02771989709059218,-0.02482537164451941,-0.053361315564197626,-0.0470519292288604,-0.07818668720871703,1.1062607445957418,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,0,inner,4640,296.611572265625,1.0000003661342742,35,0.007270616451090235,0.0026987606649809944,0.2779153696001633,0.0009231109149792456,0.0049254343878120475,0.005085043209599636,0.005885370734432013,0.006407573661811139,0.40582545364414385,0.28306363286526187,0.27883848051514254,0.00996937711607123,0.0026987606649809944,0.28880785763121375,0.412233027305955,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,0,outer,4871,338.3086853027344,1.0000003226373144,35,0.007316044640035779,0.0016173769381840513,0.2891308883634672,0.0002937220519709673,0.0033557110240635254,0.003982728037153995,0.002085009884553739,0.0071724742503833094,0.39563678144796627,0.28940958599953587,0.28942461041543815,0.00893342157821983,0.0016173769381840513,0.29835803199365796,0.4028092556983496,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,0,margin,-1,-41.697113037109375,1.0000000132225697,35,0.007639197145494028,-0.006075024383275353,0.36891225479038386,-0.004183422925841176,-0.007810484451607998,-0.003858568700593048,-0.024948780341064868,0.012613579153770206,0.3231598673575901,0.3345513955777145,0.3647288318645427,0.0015641727622186744,-0.006075024383275353,0.3662930046267614,0.3357734465113603,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,3,inner,4640,296.611572265625,1.0000000539304532,35,0.008129298183276937,0.0034302071196913213,0.2674740785614867,0.00044194029602477754,0.00865065651002205,0.005424535287428154,0.005137632108319697,0.007277489004429095,0.4053160425580944,0.28871817430168006,0.2679160188575115,0.01155950530296826,0.0034302071196913213,0.27947552416047977,0.4125935315625235,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,3,outer,4871,338.3086853027344,1.000000282291133,35,0.007651273134648523,0.002177137747470863,0.27771365612578874,-0.0005508192849972744,0.006596451287149327,0.004923808537016926,0.0011013205575151372,0.008247731350770032,0.393628961472823,0.2985107613629478,0.27716283684079146,0.009828410882119387,0.002177137747470863,0.28699124772291085,0.40187669282359306,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,3,margin,-1,-41.697113037109375,1.0000019067302206,35,0.004250851596355495,-0.006736545948602498,0.3505526845251992,-0.007612794533658937,-0.008016096117997761,0.0013618989011447446,-0.027610900218358502,0.015149530704858485,0.3104931459833172,0.36817013183796443,0.3429398899915403,-0.0024856943522470025,-0.006736545948602498,0.3404541956392933,0.32564267668817565,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,7,inner,4640,296.611572265625,1.000000078722888,35,0.005318312540357562,0.0058727977799070885,0.2083627119582261,0.002984882945192527,0.011336649699085372,0.006270349268723028,0.01664280404954057,0.008599597859655072,0.5027713756214653,0.2318405970007354,0.21134759490341862,0.01119111032026465,0.0058727977799070885,0.22253870522368327,0.5113709734811204,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,7,outer,4871,338.3086853027344,1.0000001862266985,35,0.005820159040038883,0.003763183849525411,0.21265289631262765,0.001955724421673816,0.009222590237656642,0.004257622957514902,0.011606613690417716,0.007190305500807842,0.5079485744567167,0.2355825157597189,0.21460862073430148,0.009583342889564294,0.003763183849525411,0.22419196362386576,0.5151388799575245,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,7,margin,-1,-41.697113037109375,1.000000950952885,35,0.009390033989750659,-0.011243512278503525,0.24317103615448965,-0.005365173970015318,-0.005815729085777897,-0.010059865046427263,-0.024218224813844554,-0.0028346672585193486,0.5447764739107873,0.26220057935094515,0.23780586218447433,-0.0018534782887528658,-0.011243512278503525,0.23595238389572146,0.541941806652268,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,11,inner,4640,296.611572265625,1.00000008409835,35,0.00439635066806813,0.00513390264289818,0.12758994463426018,0.0035011837157261664,0.010386043747906243,0.005054656878152983,0.029727434438123958,0.007950502478659107,0.6353174142695028,0.1709426506250522,0.13109112834998635,0.00953025331096631,0.00513390264289818,0.14062138166095264,0.643267916748162,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,11,outer,4871,338.3086853027344,1.000000251150576,35,0.004310898945118391,0.00469427082924586,0.13041421655053057,0.003117015966359,0.011143222114365544,0.002456218980587061,0.02308317525241304,0.005945147634578568,0.6446789677656997,0.17015711711167805,0.13353123251688956,0.00900516977436425,0.00469427082924586,0.1425364022912538,0.6506241154002782,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,11,margin,-1,-41.697113037109375,1.0000014394732133,35,0.0037030398380773085,0.001566958793293865,0.15050461784150398,0.0003842464325994214,0.016529395146564048,-0.01602771657499171,-0.024180628403732352,-0.008319903586685815,0.711272189672561,0.16456924031402329,0.15088886427410342,0.005269998631371174,0.001566958793293865,0.1561588629054746,0.7029522860858752,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,15,inner,4640,296.611572265625,1.0000000466208299,35,0.005953020572556775,0.005039638942444612,0.07435401149539764,0.003076999475107332,0.011150786115928525,0.00312454488424556,0.034290093662725805,0.006497850879424465,0.7299749548321326,0.12653814576086633,0.07743101097050496,0.010992659515001387,0.005039638942444612,0.08842367048550634,0.736472805711557,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,15,outer,4871,338.3086853027344,1.0000001721319625,35,0.004581497437599559,0.0036735480240127393,0.07669198960751145,0.0027739518556745947,0.012830187230412805,0.0024544488579385025,0.027263910015958397,0.004385514362919289,0.7438226028304574,0.1215225219094777,0.07946594146318604,0.0082550454616123,0.0036735480240127393,0.08772098692479834,0.7482081171933768,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,15,margin,-1,-41.697113037109375,1.0000010649528734,35,-0.005174804709656738,-0.006044112160596517,0.09332314973458115,0.0006182287294403772,0.024776573172971997,-0.0023122657046498983,-0.022716705587811446,-0.010640548826565451,0.842327567462148,0.08584398284301169,0.09394137846402154,-0.011218916870253254,-0.006044112160596517,0.08272246159376828,0.8316870186355826,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,19,inner,4640,296.611572265625,1.0000000822897834,35,0.006519583822219717,0.006856356619586788,0.03871815212161943,0.004154002734539941,0.010806074916599516,0.004115808217931454,0.03633400388662102,0.0056861890672829755,0.7933780423017216,0.09343186860166086,0.04287215485615937,0.013375940441806504,0.006856356619586788,0.05624809529796587,0.7990642313690046,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,19,outer,4871,338.3086853027344,1.0000001703701207,35,0.005804255244752722,0.004192478497521897,0.03928362455989469,0.0033804338956208353,0.007588688983437129,0.004158532735509055,0.030247526001743328,0.0027436194554015044,0.8144502995339986,0.08815071146224068,0.042664058455515526,0.00999673374227462,0.004192478497521897,0.05266079219779014,0.8171939189894001,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,19,margin,-1,-41.697113037109375,1.0000007969278215,35,0.0007157798421466009,-0.014756964774640991,0.043306101340012046,-0.0021223324317094466,-0.015298120934824725,0.004462452729243499,-0.01304851162529431,-0.0181882901064054,0.9643473761802587,0.050583306709035256,0.0411837689083026,-0.01404118493249439,-0.014756964774640991,0.027142583975808213,0.9461590860738532,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,23,inner,4640,296.611572265625,1.0000000247170777,35,0.005769181378357111,0.00922440861123892,0.023864717206921272,0.004259240013728259,0.008426326723352794,0.00194985933145293,0.031042860036655677,0.0026359919473416377,0.8388515431973689,0.0739758962706603,0.02812395722064953,0.014993589989596032,0.00922440861123892,0.04311754721024556,0.8414875351447105,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,23,outer,4871,338.3086853027344,1.0000001480828193,35,0.0057979559548973865,0.006166308840786675,0.024192901029515594,0.003584801576337225,0.0071278721632708954,0.002082439445180678,0.029148063306607908,2.8730709718890978e-05,0.854392937919386,0.06747813713711806,0.02777770260585282,0.011964264795684063,0.006166308840786675,0.039741967401536876,0.8544216686291048,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,23,margin,-1,-41.697113037109375,1.0000010256425331,35,0.006002643324531171,-0.01558742217295809,0.026527430029765847,-0.0012128026398800875,-0.002108658150916579,0.003025545409110235,0.01566946499878141,-0.01851796949732532,0.9649463356952854,0.02125645864613882,0.02531462738988576,-0.00958477884842692,-0.01558742217295809,0.01572984854145884,0.9464283661979601,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,27,inner,4640,296.611572265625,0.9999999843257555,35,0.004015082307820838,0.003461507782064636,0.007526984393429696,0.0028714940541272847,0.004085549289958977,0.0030462009914121986,0.026481980843558964,0.008497684726002762,0.880094067354418,0.05991943258296219,0.01039847844755698,0.007476590089885474,0.003461507782064636,0.017875068537442453,0.8885917520804207,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,27,outer,4871,338.3086853027344,1.000000108881835,35,0.003994838939001501,0.002392203685126215,0.00638967657790456,0.0021276310446233476,0.002295842380180537,0.003069313389710473,0.023774654540277523,0.00725914137214081,0.8946261967220109,0.054070610230859156,0.008517307622527908,0.006387042624127716,0.002392203685126215,0.014904350246655623,0.9018853380941517,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,source,ab_source,27,margin,-1,-41.697113037109375,1.0000009949089934,35,0.003850838143356185,-0.005214269433065633,-0.0017005396203408983,-0.0031638234645375097,-0.01043520161156045,0.0032337229686657185,0.004516143507685912,-0.001551211785431213,0.9980002057631899,0.012465130441031577,-0.004864363084878408,-0.0013634312897094483,-0.005214269433065633,-0.006227794374587856,0.9964489939777588,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,0,inner,4640,324.2908935546875,1.0000001434328734,35,0.005646883161305222,0.0033341249179869993,0.28076223908761266,0.0012554537189884518,-0.0002896027804568783,0.0051309185166723064,0.016618135923832933,0.0050956686301636194,0.38943545500738197,0.2930108672493862,0.2820176928066011,0.00898100807929222,0.0033341249179869993,0.29099870088589336,0.3945311236375456,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,0,outer,4871,328.426025390625,1.0000001419899165,35,0.004723050590957106,0.003408467244847175,0.2872109794362761,0.0010772280197289708,0.0011907639646579812,0.004887335487955433,0.009040949141142337,0.006964052649243662,0.38780647325012657,0.29369084220498126,0.2882882074560051,0.008131517835804281,0.003408467244847175,0.2964197252918094,0.39477052589937023,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,0,margin,-1,-4.1351318359375,1.0000000288284085,35,-0.06772699492619927,0.009238641605166052,0.7929428044280443,-0.01289982847094096,0.11728608416455258,-0.014215261761992566,-0.5851874261271911,0.15348898754612547,0.2600562658556204,0.34701675651521796,0.7800429759571034,-0.05848835332103322,0.009238641605166052,0.7215546226360702,0.41354525340174586,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,3,inner,4640,324.2908935546875,0.9999997911573252,35,0.0061893554323943735,0.004896661825013711,0.2704704309018588,0.0007671310680533577,0.0040840859935722135,0.006747904316095327,0.01311409991402045,0.006464527459721876,0.3887668773259955,0.29849871692059954,0.27123756196991217,0.011086017257408085,0.004896661825013711,0.2823235792273202,0.3952314047857174,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,3,outer,4871,328.426025390625,1.000000053084583,35,0.0057933218080297244,0.004396155547496233,0.27638994508757964,0.00013608886194982114,0.005234715191415725,0.00733714598024097,0.005282901882241891,0.008074545827981101,0.38686104780718633,0.3004941850904615,0.27652603394952946,0.010189477355525958,0.004396155547496233,0.2867155113050554,0.39493559363516745,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,3,margin,-1,-4.1351318359375,1.0000205942977392,35,-0.025264961946494465,-0.034855223708487086,0.7406180811808118,-0.049352355281365314,0.09547091213099632,0.05354745156826568,-0.6088658866178506,0.1343375807195572,0.23739951135839482,0.456985484893908,0.6912657258994466,-0.06012018565498155,-0.034855223708487086,0.6311455402444651,0.371737092077952,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,7,inner,4640,324.2908935546875,0.9999999234013778,35,0.009994819841481055,0.01061324192122536,0.2088775144536739,0.0015387157004032612,0.00851529139576811,0.007576033297937093,0.01878169659266801,0.008608438996631397,0.48566112202454664,0.23983304917704273,0.21041623015407715,0.020608061762706416,0.01061324192122536,0.2310242919167836,0.494269561021178,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,7,outer,4871,328.426025390625,1.0000000631570423,35,0.010340627039609494,0.010970715087089002,0.212545475393482,0.0006909587322651541,0.008439772840467041,0.006521429222205373,0.011311728950878652,0.008548537978643848,0.4970621703231429,0.2335686475892588,0.21323643412574717,0.021311342126698496,0.010970715087089002,0.23454777625244566,0.5056107083017868,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,7,margin,-1,-4.1351318359375,1.0000110232645296,35,0.037459986162361625,0.03900495848708466,0.5001992619926199,-0.06579298316420665,0.002517354704797048,-0.07618415590405904,-0.5745081620445112,0.0038508994464944647,1.3911705777214023,-0.2577067141374573,0.4344062788284132,0.07646494464944628,0.03900495848708466,0.5108712234778595,1.3950214771678968,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,11,inner,4640,324.2908935546875,0.9999999599775643,35,0.0094254032352929,0.010949115714697897,0.12715725247130627,0.0022116673607148222,0.01271164753531876,0.00682999818893838,0.028242486094020497,0.007357214330320324,0.6187115021481008,0.17640367289885384,0.1293689198320211,0.020374518949990796,0.010949115714697897,0.14974343878201188,0.6260687164784211,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,11,outer,4871,328.426025390625,1.0000000070779445,35,0.009319949708526329,0.011234252727966085,0.1339394248988837,0.00246449396016573,0.0074533324338609,0.004467853672351741,0.022076046506093183,0.005926154497956859,0.6286122089595725,0.17450628971256749,0.13640391885904943,0.020554202436492412,0.011234252727966085,0.15695812129554182,0.6345383634575293,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,11,margin,-1,-4.1351318359375,1.0000037008475562,35,0.0010499308118080107,0.033595652675276755,0.665820110701107,0.02229200299815498,-0.4049213560885609,-0.18077943380996309,-0.4615168069649446,-0.10630235239852398,1.4050588099630996,0.025707142960106632,0.6881121136992621,0.03464558348708477,0.033595652675276755,0.7227576971863469,1.2987564575645756,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,15,inner,4640,324.2908935546875,0.9999999643428128,35,0.008134436612090457,0.00857093498773428,0.07510581112222393,0.0026675340219853186,0.011797313443714144,0.005122442031324167,0.0325179328154955,0.007132672567963981,0.7234232666066446,0.12552762013363647,0.07777334514420925,0.016705371599824735,0.00857093498773428,0.09447871674403399,0.7305559391746086,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,15,outer,4871,328.426025390625,1.000000067058986,35,0.008019726967140636,0.007260309993696259,0.08167333395961889,0.0029369621749540786,0.006226240465870968,0.004688299698825408,0.02778377563995884,0.0035738087519039453,0.7317517076386582,0.12608590176835885,0.08461029613457297,0.015280036960836896,0.007260309993696259,0.09989033309540986,0.7353255163905621,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,15,margin,-1,-4.1351318359375,1.00000812240544,35,-0.0009761877306271989,-0.09552329335793358,0.5967204797047961,0.02406642066420667,-0.4306759686346863,-0.02935859663284133,-0.3434846921125461,-0.2755242158671587,1.3848959582564575,0.16986821811577663,0.6207869003690029,-0.09649948108856078,-0.09552329335793358,0.5242874192804421,1.1093717423892988,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,19,inner,4640,324.2908935546875,0.9999999628724134,35,0.006747361738690676,0.0087598761733082,0.03851239120926029,0.004067060973301875,0.006337546702239826,0.007855801794009692,0.03459406334800878,0.006599735837441669,0.7930869767342338,0.09343914836191852,0.042579452182562164,0.015507237911998876,0.0087598761733082,0.05808669009456104,0.7996867125716755,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,19,outer,4871,328.426025390625,1.0000000700535008,35,0.00616595380224095,0.007396197088859328,0.04181450641357296,0.003541557281573155,0.005718117378411398,0.00909639918674869,0.03109771675589842,0.002954226370252867,0.7971982199569471,0.09501717581899613,0.045356063695146116,0.013562150891100279,0.007396197088859328,0.058918214586246395,0.8001524463272,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,19,margin,-1,-4.1351318359375,1.0000084755535048,35,-0.03943000461254612,-0.09954808579335804,0.30077744464944606,-0.03767020295202952,-0.04285960562730627,0.10638820341328402,-0.24309749769372693,-0.2829388405212177,1.1196156884225092,0.2187713762684502,0.26310724169741656,-0.13897809040590417,-0.09954808579335804,0.1241291512915124,0.8366768479012916,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,23,inner,4640,324.2908935546875,0.9999999731652096,35,0.0066399659669572775,0.01133195553766086,0.02336725607649051,0.004163125111515096,0.0051049968444051045,0.006197576435834496,0.03009228612322145,0.002312497615012059,0.8387020569525534,0.07208825650155948,0.027530381188005607,0.017971921504618137,0.01133195553766086,0.045502302692623744,0.8410145545675655,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,23,outer,4871,328.426025390625,1.0000000874761332,35,0.005578041229079832,0.007974691640314354,0.025419954549695107,0.003677097375975017,0.006152499900342543,0.007478554597976707,0.029900850877227214,0.0001660093746306402,0.8421797774545028,0.07147261047638913,0.029097051925670123,0.013552732869394186,0.007974691640314354,0.04264978479506431,0.8423457868291334,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,23,margin,-1,-4.1351318359375,1.0000090521217704,35,-0.07770165475092251,-0.2553131918819188,0.18639944649446474,-0.03443882610701107,0.08830119926199256,0.10793715405904059,0.014887857472324724,-0.1681687903597786,1.1149142715059963,0.023191586427582168,0.15196062038745367,-0.3330148466328413,-0.2553131918819188,-0.18105422624538764,0.9467454811462177,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,27,inner,4640,324.2908935546875,1.0000000183799933,35,0.005132497358103863,0.004328559020752536,0.006911615652352959,0.0029325999937513903,0.002462561254783386,0.003927093647695486,0.026007301347972835,0.007594175821805087,0.8812103893130213,0.05949322496975447,0.00984421564610435,0.0094610563788564,0.004328559020752536,0.019305272024960747,0.8888045651348264,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,27,outer,4871,328.426025390625,1.000000080398189,35,0.0035127242769003586,0.003893300628497071,0.00613784674058323,0.0022612569573217055,0.002298533405202853,0.004692849909643905,0.024786058205158508,0.007280552188728644,0.887945508034203,0.05719145005194965,0.008399103697904935,0.0074060249053974295,0.003893300628497071,0.015805128603302365,0.8952260602229317,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ab,target,ab_target,27,margin,-1,-4.1351318359375,1.0000049440728782,35,-0.12351530788745388,-0.03024112084870849,-0.054543703874538746,-0.0503877133302583,-0.01056508014298893,0.06474602167896673,-0.07098792089483438,-0.017314863929889297,1.4161360845249078,-0.12332145122232387,-0.10493141720479704,-0.15375642873616235,-0.03024112084870849,-0.2586878459409594,1.3988212205950186,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ba,source,ba_source,0,inner,4640,297.7311706542969,1.0000001987697882,35,0.0072209258762891354,0.001929989928370125,0.27824235820728765,0.004039677955126329,0.0056814540431557635,0.005119007663702183,0.004673074163141505,0.006211304479628293,0.404268198998436,0.282614207454651,0.282282036162414,0.00915091580465926,0.001929989928370125,0.29143295196707325,0.41047950347806433,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ba,source,ba_source,0,outer,4871,338.6058044433594,1.0000001905740472,35,0.006734648923183273,0.0016191938537110082,0.289071902093068,0.0019720612083370323,0.004103006734864383,0.004278464240023036,0.0016849818807098372,0.007042399362891135,0.39528332767034374,0.2882102046069158,0.29104396330140503,0.008353842776894282,0.0016191938537110082,0.2993978060782993,0.4023257270332349,1,1,1,1,1,1,3,1,18,7
deepseek-coder-6.7b,base_0040,test,ba,source,ba_source,0,margin,-1,-40.8746337890625,1.0000001308762032,35,0.003192603574041721,-0.000644647325161642,0.36795438934432384,-0.013088476279603248,-0.007394416516410584,-0.0018440610114381281,-0.02008030702346887,0.013096101367797035,0.3298374505893125,0.3289714941568114,0.3548659130647206,0.002547956248880079,-0.000644647325161642,0.3574138693136007,0.34293355195710956,1,1,1,1,1,1,3,1,18,7
