model,lens,layer,relative_depth,site,condition,condition_kind,condition_order,base_id,family,structure,role_swap,orientation,matched_on,unsafe_program,safe_program,anchor_token_unsafe,anchor_token_safe,anchor_token_same,contrast_prob_unsafe,contrast_prob_safe,delta_contrast_prob,contrast_z_unsafe,contrast_z_safe,delta_contrast_z,entropy_unsafe,entropy_safe,delta_entropy,score_norm_unsafe,score_norm_safe,delta_score_norm,top_positive,top_negative
deepseek-coder-1.3b,jlens,-1,,last_token,clean_heldout,clean,-1,command_exec_assign_chain_00,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_00_unsafe,command_exec_assign_chain_00_safe,185,185,1,-0.010132651423046535,-0.010132651423046535,0.0,0.3175683341605709,0.3175683341605709,0.0,5.276671390808563,5.276671390808563,0.0,2.066809892654419,2.066809892654419,0.0,ercial|辛|UST, vulnerable| safe| trusted
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_06,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_06_unsafe,command_exec_assign_chain_06_safe,17,17,1,-0.021148993626764385,-0.02059833691158248,-0.0005506567151819033,-1.0005115123719932,-0.9350288359740528,-0.06548267639794036,5.102141223210162,5.120071756498566,-0.017930533288404327,136.8132781982422,92.67034912109375,44.14292907714844, musul|mor|??,ánd|itten|UC
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_08,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_08_unsafe,command_exec_assign_chain_08_safe,17,17,1,-0.022079794226091576,-0.02120456032727641,-0.0008752338988151642,-1.1473508234142924,-1.0238147749478654,-0.12353604846642696,5.098718801658528,5.092871045670636,0.0058477559878920005,119.73485565185547,80.11954498291016,39.61531066894531,ified| река| кора,}{(|辛|edic
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_assign_chain_11,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_11_unsafe,command_exec_assign_chain_11_safe,17,17,1,-0.020965857705187253,-0.021343371251991136,0.0003775135468038829,-0.9695157672698971,-0.8767033445891097,-0.09281242268078738,5.113166928295513,5.13137647200919,-0.018209543713677334,112.44033813476562,106.07335662841797,6.366981506347656,eses|来了|logic,нга|联|лер
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_00,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_00_unsafe,command_exec_branch_merge_00_safe,16,16,1,-0.026345123247701843,-0.027850534083096387,0.001505410835394544,-0.8268937153837543,-1.074838462417675,0.24794474703392066,5.0844095967765215,5.108480029550485,-0.02407043277396337,52.98968505859375,59.38870620727539,-6.399021148681641, кора| река|?.,}{(|pad|ientes
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_01,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_01_unsafe,command_exec_branch_merge_01_safe,16,16,1,-0.025794357432088022,-0.025253286396761845,-0.0005410710353261766,-0.9873829721681944,-0.827519476218283,-0.15986349594991134,5.101644049498886,5.116856514109571,-0.01521246461068504,100.84996032714844,70.67753601074219,30.17242431640625,logic| governed| били, lighter|rita|raising
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_07,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_07_unsafe,command_exec_branch_merge_07_safe,16,16,1,-0.02103754295853231,-0.026675140778602828,0.00563759782007052,-1.2267945409622651,-1.0911455603216385,-0.1356489806406267,5.13268809722411,5.121642615805401,0.011045481418708647,133.2064971923828,86.54373168945312,46.66276550292969,inas|mor|La, sensation| accessing| suite
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_11,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_11_unsafe,command_exec_branch_merge_11_safe,16,16,1,-0.022614137617571098,-0.025957156568796002,0.003343018951224904,-0.8826412408367768,-0.8979170903201974,0.015275849483420645,5.107275177971783,5.1188822165810475,-0.01160703860926482,79.60620880126953,71.97787475585938,7.628334045410156,eses|emor|logic, Suite| sensation|rita
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_12,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_12_unsafe,command_exec_branch_merge_12_safe,16,16,1,-0.028016442057777972,-0.026876159021063495,-0.0011402830367144776,-0.9893328236169981,-0.9841422235802615,-0.005190600036736659,5.080910626317236,5.101324885027111,-0.020414258709875455,43.1309928894043,9.4242525100708,33.70674133300781, били| governed|logic,}{(|raising|тва
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_branch_merge_14,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_14_unsafe,command_exec_branch_merge_14_safe,16,16,1,-0.024064058069033552,-0.029927050456533218,0.005862992387499665,-1.3961244397420847,-1.263041738066367,-0.13308270167571767,5.129723064190876,5.10735214620989,0.022370917980985894,155.44346618652344,14.069519996643066,141.3739471435547,iars|La|egraphics, wherein|rangle| rises
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_direct_00,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_00_unsafe,command_exec_direct_00_safe,290,8470,0,-0.018281052909533912,-0.01893020468694191,0.0006491517774079962,-0.8150557759764626,-0.6804771213600582,-0.1345786546164044,5.076724764926313,5.120630984599946,-0.04390621967363284,9.317033767700195,43.237030029296875,-33.91999816894531,ably|eterm|logic,suff|iro|Footnote
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_direct_08,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_08_unsafe,command_exec_direct_08_safe,12646,2002,0,-0.019758213848688543,-0.01850996891327735,-0.001248244935411192,-1.1430078788111757,-1.072403236278526,-0.07060464253264964,5.0944733909927375,5.125131630602432,-0.030658239609694604,61.40376281738281,56.26900100708008,5.134761810302734,eterm|eses|edly,rt|amic|suff
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_direct_09,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_09_unsafe,command_exec_direct_09_safe,10401,3267,0,-0.018678871332625975,-0.016363722634774397,-0.002315148697851578,-0.7315817547805703,-0.1667464289667352,-0.5648353258138351,5.0964815411376945,5.151797718017539,-0.05531617687984447,48.05134201049805,49.00008010864258,-0.9487380981445312,ield|iously|inas,suff|su|sel
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_direct_11,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_11_unsafe,command_exec_direct_11_safe,3267,19896,0,-0.01840252257218898,-0.015973122927089356,-0.0024293996450996252,-0.5212391404367543,-0.6426140897716079,0.1213749493348536,5.131537144537422,5.135039282359655,-0.0035021378222328536,103.57060241699219,10.071077346801758,93.49952697753906,emor|ika|ified,联|ponse| verm
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_direct_12,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_12_unsafe,command_exec_direct_12_safe,2280,12646,0,-0.021490156073383337,-0.01955121785819544,-0.0019389382151878964,-1.24398138636132,-1.2356662880273794,-0.008315098333940618,5.120532236704177,5.125867776138826,-0.005335539434648595,11.059558868408203,52.975032806396484,-41.91547393798828,edic|ified|icker, Brasil|rwx|чина
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_direct_13,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_13_unsafe,command_exec_direct_13_safe,3267,8470,0,-0.016816921142121705,-0.018248722327761775,0.0014318011856400692,-0.31714742203675816,-0.45911191459273065,0.1419644925559725,5.110031860372407,5.115508340253247,-0.0054764798808397686,87.56810760498047,49.56106185913086,38.00704574584961,ika|logic|emor,нга|pad|нд
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_helper_03,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_03_unsafe,command_exec_helper_03_safe,16,16,1,-0.02572266184618522,-0.030720336172295002,0.004997674326109782,-1.1830726847629303,-0.8702020897311983,-0.312870595031732,5.1223635446775075,5.088506643457237,0.03385690122027096,141.36489868164062,31.27737808227539,110.0875244140625,iars| sovi|inas, MB| lighter| кора
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_helper_04,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_04_unsafe,command_exec_helper_04_safe,16,16,1,-0.024971906522984928,-0.026784639985845828,0.0018127334628608993,-1.0119780596297534,-0.9161133270900992,-0.09586473253965422,5.084642278598537,5.0962055134394,-0.011563234840862968,61.707237243652344,9.785865783691406,51.92137145996094,ield|hat|La, Brasil|rwx|чина
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_helper_08,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_08_unsafe,command_exec_helper_08_safe,16,16,1,-0.028718779937066563,-0.028310909154658573,-0.00040787078240799024,-1.0688229953686352,-1.1092286405350436,0.04040564516640832,5.070754324017356,5.091724615306466,-0.02097029128911032,13.794964790344238,66.92240905761719,-53.127445220947266,总体| река| parl,чина|SU|тва
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_helper_12,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_12_unsafe,command_exec_helper_12_safe,16,16,1,-0.030049261938661413,-0.02855106130350222,-0.0014982006351591942,-1.21194780318631,-1.1032796844608939,-0.10866811872541615,5.095043299369834,5.100446334546852,-0.005403035177018012,8.935029029846191,47.11945724487305,-38.18442916870117,来了|或是|年前,pad|ugs|pat
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_helper_14,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_14_unsafe,command_exec_helper_14_safe,16,16,1,-0.023844045754619184,-0.027671022459951476,0.003826976705332292,-1.0266481726505705,-0.9493314942063413,-0.07731667844422918,5.108400887566242,5.083795383071647,0.024605504494595642,170.72157287597656,32.64738845825195,138.07418823242188,iars|egraphics|La, rises| wherein| accessing
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,command_exec_helper_15,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_15_unsafe,command_exec_helper_15_safe,16,16,1,-0.024933904164424862,-0.0302708304107734,0.005336926246348538,-0.9203358254855535,-0.9701129618619568,0.04977713637640335,5.097183244998377,5.085030362204776,0.012152882793601272,136.20001220703125,41.0842399597168,95.11576843261719,pa| sovi|ROP, suite| lighter| mile
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_02,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_02_unsafe,dynamic_exec_assign_chain_02_safe,17,17,1,-0.01901311798727844,-0.018216898365879704,-0.0007962196213987353,-1.0498110895813557,-0.8889947288329856,-0.16081636074837014,5.10983267398824,5.123280755458639,-0.013448081470398776,116.30042266845703,68.7306900024414,47.569732666015625,Pol| musul|iars,itten| interchange| lighter
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_04_unsafe,dynamic_exec_assign_chain_04_safe,17,17,1,-0.02189049911456892,-0.01970934635224753,-0.002181152762321392,-1.1269203670501249,-0.8353485941560925,-0.29157177289403235,5.100274186342174,5.112154926282878,-0.011880739940703933,46.08244705200195,95.76304626464844,-49.680599212646484, кора|肿| invested,ViewById|rag|ria
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_08_unsafe,dynamic_exec_assign_chain_08_safe,17,17,1,-0.020282204722508454,-0.019276556735664894,-0.0010056479868435601,-1.0964922241487889,-0.8997925615298846,-0.19669966261890426,5.124026019649415,5.112435111709125,0.011590907940290052,105.22650909423828,123.5008773803711,-18.274368286132812, били|肿| disput,rip|asso|exec
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_11_unsafe,dynamic_exec_assign_chain_11_safe,17,17,1,-0.02306131970021731,-0.02107278274082235,-0.001988536959394962,-1.0062881791096023,-0.8360106283747568,-0.17027755073484552,5.1067740538435675,5.1261479529300225,-0.019373899086454927,29.601911544799805,14.070821762084961,15.531089782714844,?--|??| wrapped,云|联|NL
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_14_unsafe,dynamic_exec_assign_chain_14_safe,17,17,1,-0.018356164078832143,-0.018395251278434756,3.9087199602612366e-05,-1.0712721375047438,-0.9132528685275672,-0.15801926897717666,5.129284311210715,5.123922411473474,0.005361899737240883,140.33392333984375,75.78995513916016,64.5439682006836,egraphics| musul|iars,itten|apore| lighter
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_assign_chain_15,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_15_unsafe,dynamic_exec_assign_chain_15_safe,17,17,1,-0.024058747926127833,-0.023336028483876628,-0.0007227194422512045,-0.9666080826569338,-0.9704886167411021,0.00388053408416833,5.102662803376527,5.11044682163134,-0.007784018254813674,19.163089752197266,19.985149383544922,-0.8220596313476562, wrapped| trusted|adic,itten|联|uc
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_08,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_08_unsafe,dynamic_exec_branch_merge_08_safe,16,16,1,-0.02139943175564045,-0.01813260688342037,-0.003266824872220079,-1.0369029986701863,-1.0001419620085192,-0.03676103666166708,5.105899386962391,5.130323163736852,-0.02442377677446128,37.03172302246094,125.1636962890625,-88.13197326660156, кора| mile|eterm,iars|egraphics|ROP
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_09,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_09_unsafe,dynamic_exec_branch_merge_09_safe,16,16,1,-0.025060009360840546,-0.02232150431562486,-0.0027385050452156876,-1.0355680286980327,-1.037882937818409,0.0023149091203762406,5.131121244395361,5.132996917363409,-0.0018756729680475814,38.13157272338867,98.93325805664062,-60.80168533325195,年前| behalf|总体,ря|egraphics|exec
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_12,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_12_unsafe,dynamic_exec_branch_merge_12_safe,16,16,1,-0.022473162166261197,-0.020585984278604665,-0.001887177887656532,-0.9742884492431396,-0.9501548545031814,-0.024133594739958242,5.100566514619185,5.123492213217006,-0.02292569859782123,36.10951232910156,127.42604064941406,-91.3165283203125, били|?--|looked,itten|iars|ugar
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_15,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_15_unsafe,dynamic_exec_branch_merge_15_safe,16,16,1,-0.02476386509204424,-0.02417155187878952,-0.00059231321325472,-1.1066481488194795,-1.0243109182474641,-0.08233723057201536,5.1383034624299055,5.120762599228759,0.01754086320114645,61.451171875,20.57058334350586,40.88058853149414,ably|trl|ified,rita|}{(|�
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_18,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_18_unsafe,dynamic_exec_branch_merge_18_safe,16,16,1,-0.019515388150360066,-0.01965927521422408,0.00014388706386401356,-1.1166897089789374,-0.7839377019917552,-0.3327520069871822,5.14268011859104,5.126380863316053,0.01629925527498699,126.8519515991211,51.830039978027344,75.02191162109375,logic|emor|Pol, lighter| wherein|itten
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_branch_merge_19,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_19_unsafe,dynamic_exec_branch_merge_19_safe,16,16,1,-0.024972725053620984,-0.025806521538569813,0.0008337964849488289,-1.21691494248615,-1.0848968290096337,-0.13201811347651637,5.114359022020809,5.123975182983832,-0.009616160963023646,64.44041442871094,25.01004981994629,39.43036651611328,bey|emor|mor,rwx| deserve| accessing
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_01,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_01_unsafe,dynamic_exec_direct_01_safe,19896,12646,0,-0.017322975723088944,-0.023382692753143926,0.006059717030054982,-0.6525606471640217,-1.2249650619182015,0.5724044147541798,5.157282415149371,5.143092224228715,0.01419019092065632,26.080650329589844,29.535276412963867,-3.4546260833740234,amic|ected|rip, Brasil| lighter| associate
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_03,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_03_unsafe,dynamic_exec_direct_03_safe,15346,2280,0,-0.022817154204272213,-0.024828479136869083,0.0020113249325968696,-1.1321136195111892,-1.338617955674939,0.20650433616374975,5.1450077221135615,5.15593820001787,-0.010930477904308233,12.230172157287598,44.81638717651367,-32.58621597290039,pa|pad| Lemmon,rita|肿|ercial
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_05,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_05_unsafe,dynamic_exec_direct_05_safe,3267,290,0,-0.019267550259374395,-0.02147998740885554,0.002212437149481144,-0.5900247098572291,-0.8619664101231708,0.27194170026594167,5.162188409376977,5.132707439785828,0.029480969591149098,18.947303771972656,11.922117233276367,7.025186538696289, кора|esqu| governed,rangle|agra|exec
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_10,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_10_unsafe,dynamic_exec_direct_10_safe,290,5061,0,-0.02041001453268889,-0.01842074918840549,-0.001989265344283401,-1.0583766967705603,-0.8242917568375614,-0.23408493993299895,5.1415362093215204,5.116843733432139,0.02469247588938117,128.81918334960938,34.182159423828125,94.63702392578125,emor|God|ROP,arily|uled|ria
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_13,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_13_unsafe,dynamic_exec_direct_13_safe,2002,2280,0,-0.020687160706310832,-0.024548793309069387,0.003861632602758555,-0.8484725899871373,-1.3452136593414912,0.4967410693543539,5.137216734723367,5.1630621953786715,-0.025845460655304464,17.038740158081055,35.3891487121582,-18.35040855407715,pa|pad|esqu,edic|iente|ря
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_direct_14,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_14_unsafe,dynamic_exec_direct_14_safe,10401,19896,0,-0.019755982309655352,-0.013608260694578055,-0.0061477216150772965,-1.2648318217203318,-0.3879921509350482,-0.8768396707852837,5.140743399027405,5.1515172577899815,-0.010773858762576083,112.4764633178711,49.503211975097656,62.97325134277344,?--| Lemmon|iously,eses|�|联
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_02,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_02_unsafe,dynamic_exec_helper_02_safe,16,16,1,-0.02176373336200274,-0.02303236338188488,0.0012686300198821408,-1.1919952675056502,-1.0191964070734092,-0.17279886043224102,5.129210333127187,5.1033877857030205,0.02582254742416623,143.9730987548828,43.30393981933594,100.66915893554688, musul|iars| sovi, wherein| река| rises
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_04,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_04_unsafe,dynamic_exec_helper_04_safe,16,16,1,-0.023379008951081387,-0.0234474165669391,6.840761585771155e-05,-0.9824508576714783,-0.9732279966965898,-0.009222860974888558,5.117868225403977,5.096886046319945,0.020982179084032104,115.46869659423828,131.5796356201172,-16.110939025878906, governed| Bour|所在,rag|rip|ambi
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_07,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_07_unsafe,dynamic_exec_helper_07_safe,16,16,1,-0.027242135244616383,-0.027521509242726262,0.0002793739981098789,-1.0283106148591359,-0.9894443762838578,-0.038866238575278045,5.111839578257398,5.100337585388572,0.01150199286882625,72.31884002685547,17.269052505493164,55.04978942871094,Pol|ROP| trusted,残|lemn| wherein
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_10,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_10_unsafe,dynamic_exec_helper_10_safe,16,16,1,-0.022230458511951906,-0.02543525714703789,0.0032047986350859856,-1.001047338322024,-0.9638524703914956,-0.0371948679305284,5.125371188388124,5.075166747950883,0.05020444043724126,121.89180755615234,66.05095672607422,55.840850830078125,ika|ROP|Pol, wherein| rises|itten
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_13,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_13_unsafe,dynamic_exec_helper_13_safe,16,16,1,-0.02570919398748849,-0.025443880723876374,-0.00026531326361211444,-1.0305730531946296,-0.9028903486568143,-0.12768270453781527,5.116497747464843,5.119547047241914,-0.003049299777071468,48.2020378112793,27.247417449951172,20.954620361328125, Bour|?--|eterm,云|egraphics| lighter
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,dynamic_exec_helper_19,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_19_unsafe,dynamic_exec_helper_19_safe,16,16,1,-0.026148134825545892,-0.0255141369931398,-0.0006339978324060927,-1.0858005990939987,-0.9982195965894205,-0.08758100250457823,5.1178667268485505,5.104636104729635,0.01323062211891557,51.071067810058594,23.685007095336914,27.38606071472168,mor|Pol|agra,云| MB|此时
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_02,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02_safe,17,17,1,-0.01758235156357842,-0.017426416485582488,-0.00015593507799593204,-0.5152641563762532,-0.5035782521936265,-0.011685904182626716,5.116605561439456,5.127758451881826,-0.011152890442370555,140.47683715820312,120.01996612548828,20.456871032714844,eses|God|emor,UC|ánd|uc
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_09,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09_safe,17,17,1,-0.015838418592484988,-0.015113072088772325,-0.0007253465037126636,-0.3977162712316568,-0.39806165577221253,0.00034538454055571544,5.1234397896602335,5.131658355916423,-0.008218566256189774,139.86582946777344,151.3217315673828,-11.455902099609375,可能是| река| ?,ux|mx|suff
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_10,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10_safe,17,17,1,-0.016272323927375106,-0.016506071995165975,0.00023374806779086904,-0.5062945675372512,-0.505895579397647,-0.0003989881396042616,5.1159158455285905,5.127953975170744,-0.01203812964215345,158.0535125732422,134.04638671875,24.007125854492188,eses| musul|ected,ánd|NL|UX
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_13,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_13_unsafe,sql_exec_assign_chain_13_safe,17,17,1,-0.017130206571458997,-0.01603958198804209,-0.001090624583416907,-0.38338438600642866,-0.24676687821829058,-0.13661750778813808,5.110439668604077,5.114532997177191,-0.00409332857311373,106.83836364746094,124.49675750732422,-17.65839385986328,Hen|God| Lemmon,eses|残|antes
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_15,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_15_unsafe,sql_exec_assign_chain_15_safe,17,17,1,-0.016681377962143855,-0.015866924600510666,-0.0008144533616331884,-0.5781163553495886,-0.47856584042759354,-0.09955051492199507,5.109188069051088,5.126716123112523,-0.017528054061434872,157.76011657714844,146.1929168701172,11.56719970703125,年前| musul|eses,ánd|UC|联
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_assign_chain_18,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_18_unsafe,sql_exec_assign_chain_18_safe,17,17,1,-0.017321187923190377,-0.017441311096205003,0.00012012317301462669,-0.4612199460729897,-0.4859883741692404,0.024768428096250683,5.100636334171851,5.12085008274326,-0.02021374857140934,130.48013305664062,128.80642700195312,1.6737060546875,??|looked|mor,ria|}{(|江苏
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_branch_merge_05,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_05_unsafe,sql_exec_branch_merge_05_safe,16,16,1,-0.020663348771847643,-0.01672115969250557,-0.003942189079342073,-0.6361224757118852,-0.2660793626481356,-0.3700431130637496,5.086397095157326,5.146189473898373,-0.05979237874104637,131.82968139648438,149.2826690673828,-17.452987670898438,?--|??|或是,Di|associ|}{(
deepseek-coder-1.3b,jlens,23,1.0,sink_arg,clean_heldout,clean,-1,sql_exec_branch_merge_12,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_12_unsafe,sql_exec_branch_merge_12_safe,16,16,1,-0.020467625079323745,-0.01590302801159669,-0.004564597067727057,-0.653954366501954,-0.22585132898227323,-0.4281030375196808,5.0660988277207135,5.130541089238158,-0.0644422615174447,99.82605743408203,145.75698852539062,-45.930931091308594,?--|ield| кора,ria|}{(|нга
