model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque,cumulative,22,command_exec_direct_09,command_exec,direct,unsafe_minus_safe,0.012391793026579556,-0.0004598712960438567,2.7920489652723397,2.77965717224576,-0.015625,0.0,0.015625,0,0,-0.048181033965868814,-1.3944601623349796e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque,cumulative,22,command_exec_direct_09,command_exec,direct,unsafe_minus_safe,0.01647186344545215,0.00020059709391107017,2.3965943155850136,2.3801224521395614,0.0625,0.484375,0.421875,1,0,-0.0039999097774228165,-2.0975611627960445e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode,cumulative,23,command_exec_direct_09,command_exec,direct,unsafe_minus_safe,-0.06067702648019857,-0.0005570840978548208,3.0675080044752434,3.128185030955442,-0.015625,0.4375,0.453125,1,0,0.018001903454350154,3.1973451467612386e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode,cumulative,23,command_exec_direct_09,command_exec,direct,unsafe_minus_safe,0.030572217038350225,0.0009904382419669844,2.9323461702008196,2.9017739531624693,0.015625,0.75,0.734375,1,0,0.023919586934761372,1.2613715183812247e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_09,command_exec,direct,unsafe_minus_safe,-0.034610191347746344,-0.000500095489311958,3.127907681008243,3.1625178723559895,-0.03125,0.34375,0.375,1,0,0.024314818632824253,5.724322535279749e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_09,command_exec,direct,unsafe_minus_safe,0.08008850221458896,0.0017050956532759232,2.910675817248209,2.83058731503362,0.0625,0.609375,0.546875,1,0,0.03254583088510288,-3.895626017908914e-08
deepseek-coder-6.7b,jlens,27,0.871,e6,clean_heldout,clean,-1,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.040064154497086335,-0.0004191786983580581,3.285248451035873,3.325312605532959,-0.0625,-0.171875,-0.109375,0,1,0.0065285440299927,-1.0164637382268226e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,clean_heldout,clean,-1,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.07398623212906896,8.68859691559587e-05,3.715170657806019,3.64118442567695,0.0546875,0.8359375,0.78125,1,0,0.008955818635239421,6.605538784013283e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,encode_only,atomic,13,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.02789150555076514,-0.0002462185023609509,3.098484020136363,3.126375525687128,-0.140625,-0.0625,0.078125,0,0,0.028306232114085117,-3.005301459479674e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,encode_only,atomic,13,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.017590037236052236,-3.6158196526248076e-05,3.5943394075154482,3.576749370279396,-0.0234375,0.7734375,0.796875,1,0,0.012079388042169237,1.3397241857850073e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,flatten_only,atomic,14,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.0006434965471058263,-3.6202286290976105e-05,3.2575340165289504,3.258177513076056,-0.03125,0.0234375,0.0546875,1,0,0.004384951860855524,2.5517142415917465e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,flatten_only,atomic,14,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.11616374435816557,0.0008865830848169276,3.1016460588362964,2.985482314478131,0.125,0.28125,0.15625,1,0,-0.009495782903665262,-6.422030315846933e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,normalize,baseline,0,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.017158500251984954,-5.1114679393227114e-05,3.1815372974238194,3.1986957976758044,-0.15625,-0.2265625,-0.0703125,0,1,-0.0028135469904672084,-6.888033065400758e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,normalize,baseline,0,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.05792695235423473,7.02058119829152e-05,3.6377796417911976,3.579852689436963,0.03125,0.6953125,0.6640625,1,0,-0.004431832616851761,5.40492514864048e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,opaque_only,atomic,12,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.03818491529692736,-0.0006209269384491733,2.91462373205456,2.952808647351487,-0.0703125,-0.203125,-0.1328125,0,1,-0.06326286559320471,-1.1260415827063613e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,opaque_only,atomic,12,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.05251605041815921,8.51467665601291e-05,3.385395882858069,3.3328798324399096,0.0,0.671875,0.671875,1,0,-0.02262855387611251,-3.7207465740320047e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_cumulative,cumulative,21,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.07079638585362069,-0.0010599428231460317,2.927266557137143,2.9980629429907637,-0.03125,0.03125,0.0625,1,0,-0.022573958466988397,-6.252880945722546e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_cumulative,cumulative,21,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.07908597782055082,0.0020010067055187264,2.8708693931410787,2.791783415320528,0.046875,0.625,0.578125,1,0,0.023282301557187024,-1.2281753243165805e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_only,atomic,11,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.03620939816918067,-0.001138631696341319,2.8142636946714203,2.850473092840601,-0.078125,-0.3125,-0.234375,0,1,-0.050086317675812175,-6.205878071969273e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_only,atomic,11,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.06419608211709082,0.003247221733971628,2.606304275608953,2.5421081934918623,-0.015625,0.421875,0.4375,1,0,0.015320413856483417,1.6323048082798539e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque,cumulative,22,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.0002954169259048456,-0.001007978287267397,2.770624683466181,2.7703292665402763,0.0,0.15625,0.15625,1,0,-0.025431165184943483,-2.973490490568656e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque,cumulative,22,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.0245259436289178,0.002621146145457276,2.3870083317328614,2.3624823881039436,0.0,0.6875,0.6875,1,0,-0.0022670658835883817,-1.7383986976963746e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode,cumulative,23,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.012958845826441134,-0.0006219727970286915,3.05662729714673,3.0695861429731712,0.015625,0.3125,0.296875,1,0,-0.01760743191530023,-7.637532443518791e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode,cumulative,23,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,0.008024622872405018,-9.811394197745127e-05,2.832973431929865,2.82494880905746,-0.015625,0.640625,0.65625,1,0,-0.015787625880028577,-1.2671064250383715e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.06162531559103268,-0.0004796971409527506,3.120410110258434,3.1820354258494667,-0.0625,0.125,0.1875,1,0,-0.005749593469751457,-1.766328813253211e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_11,command_exec,direct,unsafe_minus_safe,-0.06661104680704533,-0.0015984484286784006,2.7288917497369125,2.795502796543958,-0.015625,0.484375,0.5,1,0,0.006281067820944286,1.1034228269705285e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,clean_heldout,clean,-1,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.12891871090827722,-0.0009164231175712301,3.1823411297735476,3.3112598406818248,-0.1484375,-0.171875,-0.0234375,0,1,0.03625107437009012,-1.1758701241472826e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,clean_heldout,clean,-1,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.07318986069880262,0.0001423234430497633,3.672566219533219,3.5993763588344163,0.0625,0.9218751192092896,0.8593751192092896,1,0,0.05300503613975782,1.2218161756946337e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,encode_only,atomic,13,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.0767792969875396,-0.00047576284280892445,3.1307869549983023,3.207566251985842,-0.140625,0.078125,0.21875,1,0,0.023204980654529472,3.034778249261985e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,encode_only,atomic,13,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.05300371280896199,0.0001782547388459177,3.5697187939471835,3.5167150811382215,-0.015625,0.9375,0.953125,1,0,0.03806008108757175,8.652770620350519e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,flatten_only,atomic,14,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.03587771485103097,-0.00023182068638538667,3.2394401338343553,3.2753178486853862,-0.140625,-0.25,-0.109375,0,1,-0.09929618903556858,-2.273370086367395e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,flatten_only,atomic,14,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.12916283171930232,0.0008220209144058632,3.3657205867272317,3.2365577550079294,0.046875,0.359375,0.3125,1,0,0.017363633541870982,-1.4800538433617703e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,normalize,baseline,0,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.13963140414737474,-0.0011009726553332655,3.0893454388828765,3.2289768430302512,-0.1875,-0.2890625,-0.1015625,0,1,0.02770728914235443,-1.112478323937724e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,normalize,baseline,0,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.06752168498128164,0.0001437423342156574,3.6378534920186505,3.570331807037369,0.046875,0.828125,0.78125,1,0,0.06296167127564867,1.7729020510541444e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,opaque_only,atomic,12,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.07442715805376743,-0.0009481002798792382,2.9561209297069917,3.030548087760759,-0.125,0.109375,0.234375,1,0,-0.033349231613478025,-2.575448743082518e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,opaque_only,atomic,12,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.05173734842358879,0.00025603699099563393,3.28279865452724,3.2310613061036513,-0.007812380790710449,0.8671876192092896,0.875,1,0,0.023259003508695364,1.1184832263271287e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_cumulative,cumulative,21,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.07471167653396016,-0.0006175166231596751,2.8536775731413897,2.92838924967535,-0.078125,-0.125,-0.046875,0,1,-0.001286406914726701,1.8936978059095319e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_cumulative,cumulative,21,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.02462898217343401,-0.0009728670539335127,2.454772072152462,2.479401054325896,0.015625,0.734375,0.71875,1,0,0.029790727491509905,6.915396936472417e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_only,atomic,11,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.10328444929603986,-0.003151433144270799,2.7170410778027696,2.8203255270988095,-0.078125,-0.28125,-0.203125,0,1,-0.018962508204493744,-2.0509528161321213e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_only,atomic,11,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.033988018740699566,-0.00200226763269562,2.508860660223588,2.5428486789642877,0.015625,0.484375,0.46875,1,0,-0.04554166739016974,-4.447247991878782e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque,cumulative,22,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.005055851705360048,-0.00023062931462991543,2.9374413341029157,2.942497185808276,0.015625,0.203125,0.1875,1,0,-0.006390497274139095,9.644907222007755e-08
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque,cumulative,22,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.03877237886213969,0.002424937789595849,2.4508491251321782,2.4120767462700385,-0.03125,0.640625,0.671875,1,0,0.01700816230684543,3.937273107627347e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode,cumulative,23,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.0012189668075919258,9.164643352654878e-05,3.0779881683541124,3.0792071351617043,0.0,0.453125,0.453125,1,0,0.0009140381539834985,-1.2409801064667957e-08
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode,cumulative,23,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,0.06088537349657708,0.0009005415187229859,3.1287612271963723,3.067875853699795,0.0625,1.0,0.9375,1,0,0.03237333964214262,3.396260140461326e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.031177324636176174,-0.0006626300496554993,3.1151249463454533,3.1463022709816295,-0.03125,0.296875,0.328125,1,0,-0.05110903454142246,-5.025719926316512e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_12,command_exec,direct,unsafe_minus_safe,-0.04045528097964102,-0.0005711715006571083,3.004561707184406,3.045016988164047,0.046875,0.734375,0.6875,1,0,-0.05215218436544489,-1.1936764501344699e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,clean_heldout,clean,-1,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.055671061305052394,-0.000539539371543829,3.198858913483746,3.2545299747887984,0.0,-0.171875,-0.171875,0,1,0.05422196298440429,-1.8460128197933656e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,clean_heldout,clean,-1,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.03865431664751284,3.9903314279610136e-05,3.540464004277798,3.5018096876302853,0.078125,0.6875,0.609375,1,0,0.027927891913660297,1.171634010130097e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,encode_only,atomic,13,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.01479150419075026,-3.812277223791405e-06,3.2301043426583993,3.2448958468491496,0.03125,0.15625,0.125,1,0,0.04424630947462982,2.1384382665132336e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,encode_only,atomic,13,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.011780916224266136,-1.2723433910455384e-05,3.486864792773664,3.4750838765493977,0.078125,0.78125,0.703125,1,0,0.029357078775196888,1.3189065361209497e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,flatten_only,atomic,14,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.0019868017488784417,9.354205995537601e-05,2.9698350217501526,2.967848220001274,-0.078125,0.109375,0.1875,1,0,-0.010502946886961517,-4.141524000112591e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,flatten_only,atomic,14,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.058233087042328435,0.0016333419574547925,2.711189579943941,2.6529564929016125,0.0,0.34375,0.34375,1,0,0.006882367728860306,-7.197929080300235e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,normalize,baseline,0,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.04513511425798633,-0.0004094835475544345,3.200422144690261,3.2455572589482475,0.0,-0.203125,-0.203125,0,1,0.04528237278155789,-1.2727115610695546e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,normalize,baseline,0,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.043621152425085796,7.348254150318922e-05,3.4758792398143696,3.432258087389284,0.078125,0.546875,0.46875,1,0,0.019123202102764303,9.678941807978298e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,opaque_only,atomic,12,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.0838727293787267,-0.0007331765566505055,3.109586807907931,3.1934595372866577,-0.0625,0.0625,0.125,1,0,0.013872429681365372,-4.462849768044314e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,opaque_only,atomic,12,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.019811166671291236,-5.316738814986621e-06,3.2484633595329737,3.2286521928616825,0.0,0.703125,0.703125,1,0,0.007018098647081472,5.295155593901349e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_cumulative,cumulative,21,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.07713813265095126,-0.0022993682468912535,2.7375577252208148,2.814695857871766,-0.03125,-0.265625,-0.234375,0,1,0.025141459914110653,1.4184148606361522e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_cumulative,cumulative,21,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.0011745347921898741,0.0008926971667959638,2.530899451965346,2.5320739867575357,-0.015625,0.46875,0.484375,1,0,0.006233243516188147,9.677811748879251e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_only,atomic,11,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.02140051797602993,-0.0004220738393619916,2.969860659296099,2.991261177272129,0.0,-0.203125,-0.203125,0,1,-0.07353672013604484,-1.4441157535796782e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_only,atomic,11,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.057570149233646895,0.0020621744801833097,2.729144892161573,2.671574742927926,0.03125,0.546875,0.515625,1,0,-0.007235558104742745,-1.5440327768194504e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque,cumulative,22,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.0631812532779934,-0.00024828385956798815,3.114295873308067,3.1774771265860604,-0.015625,0.21875,0.234375,1,0,-0.012614077347697483,4.536380229485323e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque,cumulative,22,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.031812337359737874,0.002521471951757337,2.6850747184894592,2.6532623811297213,0.015625,0.765625,0.75,1,0,0.015576027519217828,3.8109371649926827e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode,cumulative,23,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,-0.07021502414061764,-0.0007310153192224833,3.123757091665068,3.1939721158056855,-0.09375,0.21875,0.3125,1,0,0.06786122007553996,1.1486916271406023e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode,cumulative,23,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.025421236884710652,0.0008759917688128116,2.8571800064442705,2.83175876955956,0.031249940395355225,0.8906249403953552,0.859375,1,0,0.044354620235668385,3.144923168179639e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.020148193758620536,0.0003939103572939695,3.146053379265405,3.1259051855067845,-0.031249940395355225,0.3125000596046448,0.34375,1,0,0.01700400948750136,5.002286523705397e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_direct_13,command_exec,direct,unsafe_minus_safe,0.04666600711230995,0.001106773861931476,2.8366554883609876,2.7899894812486776,0.0,0.578125,0.578125,1,0,-0.04144113913907044,-2.9492395669790865e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,clean_heldout,clean,-1,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.06123207640694739,-0.0005316271267660211,3.244760151752417,3.3059922281593646,-0.03125,-0.171875,-0.140625,0,1,0.0011935388987714957,-5.771334827084203e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,clean_heldout,clean,-1,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.05675950269558694,0.00013206364085871503,3.604954869043631,3.548195366348044,0.03125011920928955,0.7656251192092896,0.734375,1,0,0.03254519261282818,5.765158478119479e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,encode_only,atomic,13,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.09983363180605842,-0.0012769113900281681,3.0254053262445835,3.125238958050642,-0.046875,-0.28125,-0.234375,0,1,0.012095426377085272,-1.2270288280879329e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,encode_only,atomic,13,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.006518127428257969,-5.729622008432411e-05,3.6188080246504772,3.625326152078735,0.015625,0.796875,0.78125,1,0,0.025728255134872535,1.044987904387589e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,flatten_only,atomic,14,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.02242151197743425,0.00023655384160070625,3.042383413758743,3.0199619017813086,0.046875,0.140625,0.09375,1,0,-0.03626102371521378,-3.0710072811173373e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,flatten_only,atomic,14,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.02662963713775479,8.071389012187513e-05,2.408769956488123,2.382140319350368,0.046875,0.40625,0.359375,1,0,-0.024100677347649202,-7.319594874736102e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,normalize,baseline,0,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.07934054723612771,-0.0006784123318913649,3.2079483465686174,3.287288893804745,-0.078125,-0.3125,-0.234375,0,1,-0.004733362408361641,-7.407881849196953e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,normalize,baseline,0,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.043699865962545825,8.267070730139103e-05,3.565036882772914,3.521337016810368,0.03125,0.65625,0.625,1,0,0.028403390575080234,8.323622613811242e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,opaque_only,atomic,12,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.0958093308559933,-0.0012054016777625076,2.9972317726783935,3.0930411035343868,-0.046875,-0.109375,-0.0625,0,1,-0.02738634995555711,-7.064382890656019e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,opaque_only,atomic,12,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.06622649579254203,-0.0005896008081507365,3.2479424360368467,3.3141689318293888,-0.03125,0.703125,0.734375,1,0,-0.011317192602152581,9.858523150849202e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_cumulative,cumulative,21,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.01746768577308977,-0.0003704545412479554,2.933869219111611,2.9164015333385214,-0.03125,-0.03125,0.0,0,1,-0.011082816167465204,-4.912351817234196e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_cumulative,cumulative,21,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.020256658878215816,-0.0023097031777673527,2.5956131630607837,2.6158698219389995,0.015625,0.53125,0.515625,1,0,0.013862406124254267,4.233257635876403e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_only,atomic,11,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.003406465708509998,0.0007936599784156284,2.764439273023906,2.761032807315396,0.015625,0.078125,0.0625,1,0,0.008152083228201823,2.982909281349718e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_only,atomic,11,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.019208493995317433,0.001441610878059274,2.6460397559442876,2.62683126194897,0.015625,0.640625,0.625,1,0,0.02661017517896891,1.2872474645112407e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque,cumulative,22,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.05549229533822331,-0.0023114424746590867,2.7787574822333854,2.8342497775716087,-0.015625,0.125,0.140625,1,0,-0.05109937913785656,-7.703229150372123e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque,cumulative,22,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.03661465666838559,-0.0028936327692324904,2.365946681942961,2.4025613386113465,-0.046875,0.515625,0.5625,1,0,0.0001590227027534752,-1.8709651804883288e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode,cumulative,23,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.006182320670816033,-0.00020184616569784986,3.1835976875141787,3.1774153668433627,0.03125,0.421875,0.390625,1,0,0.01836678903502309,5.971347663255384e-08
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode,cumulative,23,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.03161250523860559,-0.0006652674737557263,3.0397872225061144,3.07139972774472,0.0,0.828125,0.828125,1,0,0.021048876245621684,7.814888513406821e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,0.00986258770299031,-3.742517644833576e-05,3.1052218167809205,3.09535922907793,-0.015625,0.171875,0.1875,1,0,-0.0301521753386359,-5.361587888539592e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_helper_03,command_exec,helper,unsafe_minus_safe,-0.016564318205006145,-0.0005974859715222047,2.959491729117544,2.97605604732255,-0.0625,0.640625,0.703125,1,0,-0.04984999983385796,-8.461237710880527e-07
deepseek-coder-6.7b,jlens,27,0.871,e6,clean_heldout,clean,-1,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,0.013846560063465851,2.4011780419663786e-05,2.990441682970883,2.9765951229074172,-0.046875,-0.171875,-0.125,0,1,0.0034231721346713595,1.0076802482640007e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,clean_heldout,clean,-1,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,0.0292811583312389,0.00019779123630025985,3.3512729134893786,3.3219917551581397,-1.1920928955078125e-07,0.859375,0.8593751192092896,1,0,0.03652721558961147,9.203198136663313e-08
deepseek-coder-6.7b,jlens,27,0.871,e6,encode_only,atomic,13,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,0.0011587481193009452,0.0001109626728904578,2.8723158308532284,2.8711570827339274,-0.0625,-0.1875,-0.125,0,1,-0.005343306415757532,4.859300288991161e-07
deepseek-coder-6.7b,jlens,27,0.871,sink,encode_only,atomic,13,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,-0.005297530505250503,7.625828523460942e-05,3.418141657857788,3.4234391883630386,-0.0625,0.921875,0.984375,1,0,-0.016921650485073547,-1.6896721205443912e-06
deepseek-coder-6.7b,jlens,27,0.871,e6,flatten_only,atomic,14,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,0.009818914845427074,0.0016041685465516542,2.961950323529286,2.952131408683859,-5.960464477539063e-08,0.21874994039535522,0.21875,1,0,0.04445036653069012,9.844062126411413e-06
deepseek-coder-6.7b,jlens,27,0.871,sink,flatten_only,atomic,14,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,0.05599454578180563,0.006627547186545346,2.4159146271103484,2.359920081328543,0.0,0.6406249403953552,0.6406249403953552,1,0,0.06170612368659678,1.3653001384353027e-05
deepseek-coder-6.7b,jlens,27,0.871,e6,normalize,baseline,0,command_exec_helper_04,command_exec,helper,unsafe_minus_safe,0.016395675808930754,0.00011189449108062188,2.9807931436446733,2.9643974678357425,-0.0625,-0.28125,-0.21875,0,1,0.019373807739791915,4.679985288913626e-07
