model,layer,site,pole,rank_within_pole,token_id,token,loading,overlap_with_same_label_direction
deepseek-coder-6.7b,3,sink_arg,safe_higher,1,24732, Spot,-0.025078815520635123,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,2,19579,spot,-0.023931437176462886,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,3,5265,itable,-0.022002462894567334,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,4,30460, Together,-0.021651855218521365,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,5,13643,earing,-0.02099036343416487,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,6,1936, turn,-0.0208277973077555,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,7,30402, transient,-0.0207330725603793,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,8,19019, Plant,-0.02048066657087948,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,9,3992,sequ,-0.02043011276544473,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,10,27572, hers,-0.020311917200946873,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,11,19457,植物,-0.020054372206302615,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,12,31550, wi,-0.0196208659806704,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,13,27353, TOP,-0.01955819094538156,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,14,26972, Carn,-0.019510017156373457,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,15,26305, nowhere,-0.019460132161184356,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,16,13974, Turn,-0.019387937725745947,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,17,17842, spots,-0.019349908169714096,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,18,3630,itten,-0.019030586121508094,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,19,389,ill,-0.019026840204956465,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,20,8037,ят,-0.01896158245021462,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,21,6642,一起,-0.01891138018096477,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,22,2790, paramet,-0.018646069441597635,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,23,29201, Along,-0.018622862108338384,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,24,9310, parallel,-0.018576833227519397,0.0
deepseek-coder-6.7b,7,last_token,unsafe_higher,0,6269,希,0.024865029212406953,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,1,9209,iki,0.02249878850685497,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,2,18095,aro,0.022394095849198936,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,3,25119,wire,0.021175904886489714,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,4,25253, viu,0.020763916027606407,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,5,14575, ceremon,0.02065555828197566,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,6,15992, Wild,0.020467360349136102,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,7,1249,ative,0.020150790177204482,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,8,3680,iu,0.020110205134197007,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,9,1508,ouse,0.02007400152067473,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,10,15567, convey,0.020068800878973826,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,11,5190, feed,0.019992428604541097,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,12,16597,wart,0.01991014074074826,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,13,14414,",.",0.019748392878295905,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,14,29612,microsoft,0.019530166991585322,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,15,25743, homogeneous,0.019485084252474097,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,16,5668,??,0.01920549287153618,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,17,21675, Left,0.01909603861950442,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,18,10914, Sar,0.019064936189663474,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,19,6110,吧,0.019042951468239335,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,20,16960,fixed,0.01888108111161233,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,21,9439, Microsoft,0.01868857320277742,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,22,13449,jquery,0.0186454766147772,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,23,3275, trad,0.018540063333580197,0.005025125628140704
deepseek-coder-6.7b,7,last_token,unsafe_higher,24,14333,mother,0.018366122330480704,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,0,19315, compensation,-0.024640837274856338,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,1,30354,dispatch,-0.023255313609281236,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,2,28788, Universe,-0.022408631350800273,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,3,20630, modeling,-0.0210448980892488,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,4,13719,Decl,-0.02054156281258606,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,5,18191,built,-0.020210740908232692,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,6,30501,opol,-0.019932692265666845,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,7,18005,progress,-0.019815940581891494,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,8,2274,ability,-0.019790809340779102,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,9,23001, Lad,-0.019685713154710724,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,10,13446,ned,-0.019053554310454322,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,11,25724, Lore,-0.018984913535825758,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,12,9041,umerate,-0.018935215978903,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,13,3920,roller,-0.018817639278899925,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,14,5399,AA,-0.01870910744538107,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,15,26598, declined,-0.01857743703524038,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,16,18004, overs,-0.018427948875832902,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,17,26753,新车,-0.018330051037582184,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,18,29396,consist,-0.01827748516681181,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,19,12741, Town,-0.01823613842609847,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,20,13699, stability,-0.018182088912559492,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,21,12052,een,-0.018162706320618175,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,22,16572,EQ,-0.018107727765746175,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,23,6074,ests,-0.018022878430782985,0.005025125628140704
deepseek-coder-6.7b,7,last_token,safe_higher,24,20905,building,-0.017838761758198613,0.005025125628140704
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,0,4103,uns,0.029336517088854944,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,1,28031,adoc,0.02387702954961301,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,2,23436,?.,0.023783515846090977,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,3,22613,umping,0.022317395918344096,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,4,21015,疏,0.022070801939195642,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,5,5199, uns,0.02152594409625995,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,6,16115,mg,0.02125218415091454,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,7,8290, mig,0.02103242132751372,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,8,13197,whe,0.02072638246751339,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,9,6362,ael,0.02071308726275533,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,10,27058,opin,0.020111630403977548,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,11,6474,pers,0.02004100123909632,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,12,26714,vendor,0.019984663780172888,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,13,31107,alis,0.01988638449116524,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,14,12524,usted,0.0197729342895226,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,15,19631, steep,0.019644990043376515,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,16,14886, cancel,0.01955271988259928,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,17,22495,umped,0.0193868433594905,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,18,5300, altern,0.019380949557823678,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,19,26264, Ward,0.019360262047632693,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,20,27759,neys,0.01935335395175185,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,21,910,но,0.01934051230932645,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,22,18083,pic,0.019061712525691273,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,23,1320,mer,0.01869699801730398,0.0
deepseek-coder-6.7b,7,sink_arg,unsafe_higher,24,30353,cancel,0.018622215944359546,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,0,13034,iero,-0.023318117628124992,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,1,6455,织,-0.021988061847709132,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,2,19096, sí,-0.021376243818274975,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,3,1326,ier,-0.021092447791805385,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,4,19962,}\},-0.021059662177808677,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,5,11149,His,-0.02078128908424486,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,6,6986,ears,-0.020764641281939163,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,7,1661,arn,-0.020714902765762423,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,8,30447, LAN,-0.020563556724751665,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,9,26361, replication,-0.02040900457456336,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,10,22951, ordin,-0.020124138785577738,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,11,20920,sleep,-0.019937226725525347,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,12,6148,itory,-0.01987442924518394,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,13,28467,Due,-0.01983945497678716,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,14,17396,overs,-0.019676395252752,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,15,31827,HI,-0.019637198020644814,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,16,26567, hazard,-0.019629572532754436,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,17,23163,stick,-0.019584141669518756,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,18,17377, sorts,-0.019582218947004956,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,19,19970, saber,-0.019508723228597997,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,20,9360,bul,-0.019333189318039953,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,21,14788, dial,-0.019278258567701597,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,22,13338,trl,-0.019158873242076827,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,23,778,és,-0.01907878914170132,0.0
deepseek-coder-6.7b,7,sink_arg,safe_higher,24,24610,due,-0.01905962964899929,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,0,12840,zo,0.026647645295834917,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,1,30739, Sout,0.02164552295213479,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,2,16099,crit,0.020751751703953762,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,3,20241,一场,0.020461106768112275,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,4,1632, term,0.02020794273637018,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,5,714,ple,0.0200925630175122,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,6,10049, vision,0.01993475055619171,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,7,2963, break,0.01957761941353267,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,8,17737,limited,0.019469492909710083,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,9,6483,激,0.019456871023186148,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,10,1224,air,0.019434165253767722,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,11,910,но,0.019315474367512686,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,12,11514,eto,0.019265909700264483,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,13,26067, Chamber,0.019012344393093197,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,14,19130,uggest,0.01890965284321129,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,15,3014,iar,0.018818710483193817,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,16,5973,云,0.01857043590613472,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,17,6785, cloud,0.018554543639957982,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,18,9904,Description,0.01855372767981717,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,19,30190, gloss,0.018528270550579266,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,20,19294,Bre,0.01845434335070184,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,21,29801, sug,0.018393465219243673,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,22,31430,suggest,0.01821615134859034,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,23,19429,Summary,0.01818689443128594,0.0
deepseek-coder-6.7b,11,last_token,unsafe_higher,24,11389, trace,0.018165058217905757,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,0,22037, patent,-0.02750211585161204,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,1,24335,tell,-0.024141699224231795,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,2,15970,aron,-0.022542609758328443,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,3,22699,oming,-0.022501617351792045,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,4,19352, locals,-0.02049724418222511,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,5,31073,ei,-0.020485532133409118,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,6,31515,eek,-0.020478776329043324,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,7,7104,iol,-0.02013850820710454,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,8,28361,ieg,-0.02008573181195993,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,9,6347, rele,-0.019949752708203962,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,10,31696,versely,-0.01971926753358766,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,11,14742,рал,-0.019547667193142715,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,12,29854,haus,-0.019503954605035914,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,13,16424, altogether,-0.019500599931557137,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,14,27375, verm,-0.019167830485807887,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,15,25855,$  ,-0.01915981091300405,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,16,8541,рата,-0.019103691579245553,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,17,6256, release,-0.019039826541918672,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,18,23259,annon,-0.018918499302411605,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,19,5349,ech,-0.01878085251472302,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,20,24889,郎,-0.018776114554550104,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,21,28507, therein,-0.018725433470963688,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,22,15534,FET,-0.01841907713460164,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,23,5380, homes,-0.018414404816079453,0.0
deepseek-coder-6.7b,11,last_token,safe_higher,24,24316, stair,-0.018406131497737337,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,0,27657,makers,0.023333794128441554,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,1,9892,via,0.022796491456758525,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,2,9403, lif,0.02266559833316024,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,3,12328,隔,0.022050369000847773,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,4,24814,nol,0.021547661765308607,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,5,18369,enders,0.021528251219231218,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,6,31853,jected,0.021266334401738557,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,7,16115,mg,0.02115359231612575,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,8,16882,awa,0.02099899879214062,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,9,22078, Mos,0.02079372518642041,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,10,15390,God,0.02046513201672412,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,11,21872,浅,0.020396169423595487,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,12,8566,gers,0.020123042066908257,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,13,1782,thing,0.02003460431731815,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,14,11069,ulo,0.020008793961524204,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,15,9964, mel,0.019969648093211556,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,16,4103,uns,0.01987772332475853,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,17,10226, thin,0.019785637802647686,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,18,20865,mart,0.019736164188179913,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,19,5434,isme,0.01973399898632877,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,20,27351,olate,0.019637315533673733,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,21,15801,closure,0.01949265572391719,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,22,1174,�,0.01933453094013055,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,23,22690,Depend,0.019275955406194107,0.0
deepseek-coder-6.7b,11,sink_arg,unsafe_higher,24,8981,避,0.01925238556180835,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,0,7934,ette,-0.022422368632550423,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,1,2803,ista,-0.022070998863555808,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,2,23873, Lap,-0.02166315705957712,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,3,1780,inu,-0.021599831224520024,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,4,19096, sí,-0.02108906403563773,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,5,5781,aby,-0.02100940258615612,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,6,26972, Carn,-0.02081525373181068,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,7,22280,umble,-0.02053401379752479,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,8,7055,ря,-0.020503937215402824,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,9,11238, tou,-0.02027448406731811,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,10,22951, ordin,-0.02003887812818383,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,11,20003, compliment,-0.019822693045254424,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,12,11439, soci,-0.019765724795624978,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,13,4247,ynam,-0.01976239550497384,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,14,16411,Pop,-0.01963601633550386,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,15,27692, страни,-0.019514079899299056,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,16,23824,也不会,-0.019269909784379723,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,17,10580, Pop,-0.01923781431200243,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,18,7185, ми,-0.019186937413861956,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,19,9302,AGE,-0.019159956029235953,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,20,22554,ENC,-0.01893586581426978,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,21,4799,inner,-0.0188557334051302,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,22,13549, complement,-0.018790108744070843,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,23,15691, companion,-0.018579296602907885,0.0
deepseek-coder-6.7b,11,sink_arg,safe_higher,24,30325,Inner,-0.018482482782025078,0.0
deepseek-coder-6.7b,15,last_token,unsafe_higher,0,9964, mel,0.024822056228045446,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,1,21299,mel,0.02178639210302365,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,2,11514,eto,0.021454750911733676,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,3,936,hat,0.021134825430460472,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,4,11317,HO,0.02077776919701494,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,5,29801, sug,0.02064293481894544,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,6,8279,脸,0.02031156986884863,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,7,30241, breakdown,0.01988184828229856,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,8,14989,Package,0.019768655868497867,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,9,19259,Route,0.01967100604192752,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,10,2963, break,0.019494265264059896,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,11,16226,clean,0.019371245383779632,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,12,14871,agg,0.01926572249688402,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,13,31033, Stage,0.01925965921173007,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,14,16191, Ho,0.01921956882214013,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,15,22719, pending,0.019200246954811147,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,16,24872,sb,0.019190360982803235,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,17,9351,break,0.019114030634169672,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,18,13205, bgcolor,0.019058045951057624,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,19,1695,场,0.01898098840957065,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,20,22356,nea,0.01893174904932505,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,21,4215,sqrt,0.0188112949995889,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,22,6355, stage,0.018754489502178263,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,23,24666,Face,0.018732647846522912,0.005025125628140704
deepseek-coder-6.7b,15,last_token,unsafe_higher,24,30141, Suite,0.018616192289734705,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,0,25396,arguments,-0.02350312240434324,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,1,30979, Ivan,-0.02330434135261746,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,2,17561,椒,-0.02303634348388857,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,3,12396,utch,-0.02271783201775109,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,4,25724, Lore,-0.02209821667832593,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,5,27691, Jonathan,-0.02202892452759657,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,6,14150,atern,-0.022010779494233152,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,7,27010, obed,-0.021076538822939705,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,8,16057, actu,-0.02103640588406408,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,9,17443,anis,-0.02098521358531527,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,10,27165, transmitted,-0.020978584081028828,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,11,13944, operate,-0.020903434851327462,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,12,23868,oro,-0.020822515089441468,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,13,28730, mortal,-0.020808090329680548,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,14,31714,dz,-0.02071930737080516,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,15,29341,bud,-0.020595785023317013,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,16,25023,嫁,-0.02050658693091442,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,17,22037, patent,-0.02044065629499897,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,18,19619,apor,-0.020010099610955005,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,19,30689,asha,-0.01999217063707769,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,20,18493,rass,-0.01998417594463511,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,21,20428,andre,-0.019858936079964477,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,22,11611,泡,-0.019799380355706678,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,23,23922, populations,-0.019688062399136695,0.005025125628140704
deepseek-coder-6.7b,15,last_token,safe_higher,24,3432,�,-0.01968170162543642,0.005025125628140704
deepseek-coder-6.7b,15,sink_arg,unsafe_higher,0,30969,Clean,0.023284061230086067,0.005025125628140704
deepseek-coder-6.7b,15,sink_arg,unsafe_higher,1,20865,mart,0.02304180174485579,0.005025125628140704
