lens,layer,family,read,n,median_rank,mean_margin,pass@1,pass@10,pass@25
logit-lens,22,arith,answer,10,0.0,12.346875,1.0,1.0,1.0
logit-lens,0,arith,use,10,6315.5,-1.898046875,0.0,0.0,0.0
logit-lens,1,arith,use,10,19480.5,-3.8625,0.0,0.0,0.0
logit-lens,2,arith,use,10,24338.0,-4.119921875,0.0,0.0,0.0
logit-lens,3,arith,use,10,14722.0,-2.73203125,0.0,0.0,0.0
logit-lens,4,arith,use,10,12308.0,-2.9232421875,0.0,0.0,0.0
logit-lens,5,arith,use,10,8783.0,-1.9296875,0.0,0.0,0.0
logit-lens,6,arith,use,10,7750.0,-1.88515625,0.0,0.0,0.0
logit-lens,7,arith,use,10,12454.0,-3.15751953125,0.0,0.0,0.0
logit-lens,8,arith,use,10,6845.0,-3.00625,0.0,0.0,0.0
logit-lens,9,arith,use,10,4899.0,-2.989453125,0.0,0.0,0.0
logit-lens,10,arith,use,10,1436.5,-3.9421875,0.0,0.0,0.0
logit-lens,11,arith,use,10,2236.0,-3.40810546875,0.0,0.0,0.0
logit-lens,12,arith,use,10,1706.0,-2.8224853515625,0.0,0.0,0.0
logit-lens,13,arith,use,10,814.5,-2.9251953125,0.0,0.0,0.0
logit-lens,14,arith,use,10,1145.0,-3.04169921875,0.0,0.0,0.0
logit-lens,15,arith,use,10,1088.0,-3.216802978515625,0.0,0.0,0.0
logit-lens,16,arith,use,10,1915.5,-2.763720703125,0.0,0.0,0.0
logit-lens,17,arith,use,10,1110.5,-3.102978515625,0.0,0.0,0.0
logit-lens,18,arith,use,10,607.0,-3.434375,0.0,0.0,0.0
logit-lens,19,arith,use,10,461.0,-3.572265625,0.0,0.0,0.0
logit-lens,20,arith,use,10,760.5,-3.653125,0.0,0.0,0.0
logit-lens,21,arith,use,10,225.0,-3.86875,0.0,0.0,0.0
logit-lens,22,arith,use,10,181.5,-4.821875,0.0,0.0,0.0
logit-lens,0,binding,answer,20,7777.0,-0.00322265625,0.0,0.0,0.0
logit-lens,1,binding,answer,20,12596.0,-0.0017364501953125,0.0,0.0,0.0
logit-lens,2,binding,answer,20,6468.5,0.000537109375,0.0,0.0,0.0
logit-lens,3,binding,answer,20,7302.0,-0.0015380859375,0.0,0.0,0.0
logit-lens,4,binding,answer,20,2038.5,-0.00078125,0.0,0.0,0.0
logit-lens,5,binding,answer,20,812.5,-0.0109375,0.0,0.0,0.0
logit-lens,6,binding,answer,20,720.0,-0.0265625,0.0,0.0,0.1
logit-lens,7,binding,answer,20,291.0,-0.003125,0.0,0.0,0.15
logit-lens,8,binding,answer,20,107.5,0.034375,0.0,0.15,0.2
logit-lens,9,binding,answer,20,63.0,0.0375,0.0,0.15,0.25
logit-lens,10,binding,answer,20,179.5,0.14140625,0.0,0.1,0.25
logit-lens,11,binding,answer,20,55.0,0.18828125,0.05,0.3,0.4
logit-lens,12,binding,answer,20,57.0,0.27265625,0.0,0.2,0.4
logit-lens,13,binding,answer,20,79.5,0.59921875,0.0,0.15,0.35
logit-lens,14,binding,answer,20,8.5,0.6984375,0.05,0.55,0.6
logit-lens,15,binding,answer,20,3.5,0.596875,0.1,0.8,0.9
logit-lens,16,binding,answer,20,2.0,0.9515625,0.1,0.95,1.0
logit-lens,17,binding,answer,20,1.0,2.215625,0.4,1.0,1.0
logit-lens,18,binding,answer,20,0.0,2.8921875,0.8,1.0,1.0
logit-lens,19,binding,answer,20,0.0,3.621875,0.9,1.0,1.0
logit-lens,20,binding,answer,20,0.0,5.40625,0.9,1.0,1.0
logit-lens,21,binding,answer,20,0.0,4.309375,0.9,1.0,1.0
logit-lens,22,binding,answer,20,0.0,3.421875,0.9,1.0,1.0
logit-lens,0,binding,use,20,1439.5,-0.01572265625,0.0,0.0,0.0
logit-lens,1,binding,use,20,8479.5,-0.02706298828125,0.0,0.0,0.0
logit-lens,2,binding,use,20,8134.5,-0.00214691162109375,0.0,0.0,0.0
logit-lens,3,binding,use,20,4980.0,0.02679443359375,0.0,0.0,0.0
logit-lens,4,binding,use,20,4594.0,-0.084442138671875,0.0,0.0,0.0
logit-lens,5,binding,use,20,2713.0,-0.16953125,0.0,0.0,0.0
logit-lens,6,binding,use,20,1055.5,0.043212890625,0.0,0.0,0.0
logit-lens,7,binding,use,20,4367.5,-0.23404998779296876,0.0,0.0,0.0
logit-lens,8,binding,use,20,1963.0,-0.0205078125,0.0,0.0,0.0
logit-lens,9,binding,use,20,965.0,0.1720703125,0.0,0.0,0.05
logit-lens,10,binding,use,20,479.5,0.1427734375,0.0,0.0,0.0
logit-lens,11,binding,use,20,1253.0,-0.1140380859375,0.0,0.0,0.0
logit-lens,12,binding,use,20,1120.0,-0.139794921875,0.0,0.0,0.0
logit-lens,13,binding,use,20,923.5,0.06523895263671875,0.0,0.0,0.0
logit-lens,14,binding,use,20,1440.5,0.10009765625,0.0,0.0,0.0
logit-lens,15,binding,use,20,460.0,0.1085662841796875,0.0,0.0,0.0
logit-lens,16,binding,use,20,413.0,0.1395233154296875,0.0,0.0,0.0
logit-lens,17,binding,use,20,298.0,-0.0561279296875,0.0,0.0,0.0
logit-lens,18,binding,use,20,280.5,-0.058642578125,0.0,0.0,0.0
logit-lens,19,binding,use,20,161.5,-0.11597900390625,0.0,0.0,0.0
logit-lens,20,binding,use,20,319.0,-0.1380859375,0.0,0.0,0.0
logit-lens,21,binding,use,20,115.0,-0.20556640625,0.0,0.0,0.0
logit-lens,22,binding,use,20,85.5,-0.124951171875,0.0,0.0,0.0
logit-lens,0,call,answer,10,5758.0,-2.74755859375,0.0,0.0,0.0
logit-lens,1,call,answer,10,9057.5,-3.5032958984375,0.0,0.0,0.0
logit-lens,2,call,answer,10,5674.0,-3.190673828125,0.0,0.0,0.0
logit-lens,3,call,answer,10,3155.5,-0.10882568359375,0.0,0.0,0.0
logit-lens,4,call,answer,10,2172.5,2.43695068359375,0.0,0.0,0.0
logit-lens,5,call,answer,10,685.5,3.020263671875,0.0,0.0,0.0
logit-lens,6,call,answer,10,238.0,3.35400390625,0.0,0.0,0.3
logit-lens,7,call,answer,10,125.5,2.6318359375,0.0,0.0,0.2
logit-lens,8,call,answer,10,12.5,6.05126953125,0.0,0.5,0.6
logit-lens,9,call,answer,10,3.0,7.20086669921875,0.0,0.8,1.0
logit-lens,10,call,answer,10,0.5,6.959228515625,0.5,0.9,1.0
logit-lens,11,call,answer,10,0.0,9.01171875,0.9,1.0,1.0
logit-lens,12,call,answer,10,0.0,9.4215087890625,0.7,1.0,1.0
logit-lens,13,call,answer,10,0.0,9.8929443359375,0.6,1.0,1.0
logit-lens,14,call,answer,10,0.0,11.25,0.6,1.0,1.0
logit-lens,15,call,answer,10,0.0,12.6259765625,0.8,1.0,1.0
logit-lens,16,call,answer,10,0.0,14.1185302734375,0.8,1.0,1.0
logit-lens,17,call,answer,10,0.0,16.8104248046875,1.0,1.0,1.0
logit-lens,18,call,answer,10,0.0,19.47265625,1.0,1.0,1.0
logit-lens,19,call,answer,10,0.0,24.4091796875,1.0,1.0,1.0
logit-lens,20,call,answer,10,0.0,22.2548828125,1.0,1.0,1.0
logit-lens,21,call,answer,10,0.0,20.423828125,1.0,1.0,1.0
logit-lens,22,call,answer,10,0.0,21.3212890625,1.0,1.0,1.0
logit-lens,0,call,use,10,1800.5,4.818817138671875,0.0,0.0,0.0
logit-lens,1,call,use,10,2749.0,1.710723876953125,0.0,0.0,0.0
logit-lens,2,call,use,10,4107.0,0.50018310546875,0.0,0.0,0.0
logit-lens,3,call,use,10,4403.5,0.3575439453125,0.0,0.0,0.0
logit-lens,4,call,use,10,3186.0,1.0712890625,0.0,0.0,0.0
logit-lens,5,call,use,10,1191.5,2.6505966186523438,0.0,0.0,0.0
logit-lens,6,call,use,10,2025.0,0.68359375,0.0,0.0,0.0
logit-lens,7,call,use,10,4642.5,-1.44482421875,0.0,0.0,0.0
logit-lens,8,call,use,10,2108.0,-0.313232421875,0.0,0.0,0.0
logit-lens,9,call,use,10,1439.5,0.49755859375,0.0,0.0,0.0
logit-lens,10,call,use,10,494.5,2.8017578125,0.0,0.0,0.0
logit-lens,11,call,use,10,529.0,3.009124755859375,0.0,0.0,0.0
logit-lens,12,call,use,10,357.5,3.7412109375,0.0,0.0,0.0
logit-lens,13,call,use,10,418.0,3.619140625,0.0,0.0,0.0
logit-lens,14,call,use,10,306.5,4.3419189453125,0.0,0.0,0.0
logit-lens,15,call,use,10,222.0,4.737060546875,0.0,0.0,0.0
logit-lens,16,call,use,10,119.5,5.95361328125,0.0,0.0,0.0
logit-lens,17,call,use,10,135.0,5.51025390625,0.0,0.0,0.0
logit-lens,18,call,use,10,104.0,6.0255126953125,0.0,0.0,0.0
logit-lens,19,call,use,10,104.0,6.8203125,0.0,0.0,0.0
logit-lens,20,call,use,10,151.0,5.12841796875,0.0,0.0,0.0
logit-lens,21,call,use,10,122.5,6.4033203125,0.0,0.0,0.0
logit-lens,22,call,use,10,116.5,7.318359375,0.0,0.0,0.0
logit-lens,0,defuse,answer,10,5232.0,3.125,0.0,0.0,0.0
logit-lens,1,defuse,answer,10,9769.5,2.859375,0.0,0.0,0.0
logit-lens,2,defuse,answer,10,6675.0,2.484375,0.0,0.0,0.0
logit-lens,3,defuse,answer,10,4987.5,2.970703125,0.0,0.0,0.0
logit-lens,4,defuse,answer,10,1176.0,0.8984375,0.0,0.0,0.0
logit-lens,5,defuse,answer,10,484.5,1.078125,0.0,0.0,0.1
logit-lens,6,defuse,answer,10,229.0,2.09375,0.0,0.2,0.2
logit-lens,7,defuse,answer,10,36.0,3.234375,0.0,0.5,0.5
logit-lens,8,defuse,answer,10,24.5,3.0625,0.0,0.4,0.5
logit-lens,9,defuse,answer,10,14.5,3.015625,0.0,0.4,0.7
logit-lens,10,defuse,answer,10,15.0,5.125,0.0,0.4,0.6
logit-lens,11,defuse,answer,10,1.5,5.703125,0.4,0.9,0.9
logit-lens,12,defuse,answer,10,1.5,5.421875,0.4,0.9,0.9
logit-lens,13,defuse,answer,10,1.0,5.78125,0.3,0.8,0.9
logit-lens,14,defuse,answer,10,0.5,4.875,0.5,0.9,0.9
logit-lens,15,defuse,answer,10,1.0,4.28125,0.5,1.0,1.0
logit-lens,16,defuse,answer,10,0.0,4.25,0.6,1.0,1.0
logit-lens,17,defuse,answer,10,0.0,5.59375,0.7,1.0,1.0
logit-lens,18,defuse,answer,10,0.0,2.375,0.6,1.0,1.0
logit-lens,19,defuse,answer,10,0.0,3.875,0.9,1.0,1.0
logit-lens,20,defuse,answer,10,0.0,4.53125,0.9,1.0,1.0
logit-lens,21,defuse,answer,10,0.0,3.84375,0.9,1.0,1.0
logit-lens,22,defuse,answer,10,0.0,4.3125,0.9,1.0,1.0
logit-lens,0,defuse,use,10,5832.5,1.5546875,0.0,0.0,0.0
logit-lens,1,defuse,use,10,15706.0,1.7978515625,0.0,0.0,0.0
logit-lens,2,defuse,use,10,15731.0,1.671875,0.0,0.0,0.0
logit-lens,3,defuse,use,10,11122.0,0.53369140625,0.0,0.0,0.0
logit-lens,4,defuse,use,10,8359.5,1.134765625,0.0,0.0,0.0
logit-lens,5,defuse,use,10,6494.5,2.1749267578125,0.0,0.0,0.0
logit-lens,6,defuse,use,10,9946.5,1.2373046875,0.0,0.0,0.0
logit-lens,7,defuse,use,10,7613.0,1.591796875,0.0,0.0,0.0
logit-lens,8,defuse,use,10,7425.0,2.505859375,0.0,0.0,0.0
logit-lens,9,defuse,use,10,7095.0,2.7734375,0.0,0.0,0.0
logit-lens,10,defuse,use,10,2052.0,2.9765052795410156,0.0,0.0,0.0
logit-lens,11,defuse,use,10,2184.0,2.623046875,0.0,0.0,0.0
logit-lens,12,defuse,use,10,1126.0,2.12890625,0.0,0.0,0.0
logit-lens,13,defuse,use,10,1453.5,2.4189224243164062,0.0,0.0,0.0
logit-lens,14,defuse,use,10,2474.5,3.005859375,0.0,0.0,0.0
logit-lens,15,defuse,use,10,1885.5,3.216217041015625,0.0,0.0,0.0
logit-lens,16,defuse,use,10,1826.0,3.16796875,0.0,0.0,0.0
logit-lens,17,defuse,use,10,1392.0,3.1708984375,0.0,0.0,0.0
logit-lens,18,defuse,use,10,1021.0,2.6044921875,0.0,0.0,0.0
logit-lens,19,defuse,use,10,429.5,2.693359375,0.0,0.0,0.0
logit-lens,20,defuse,use,10,316.0,3.603515625,0.0,0.0,0.0
logit-lens,21,defuse,use,10,156.0,3.68359375,0.0,0.0,0.0
logit-lens,22,defuse,use,10,101.5,4.080078125,0.0,0.0,0.0
logit-lens,0,loopvar,use,10,633.5,-1.3328125,0.0,0.0,0.0
logit-lens,1,loopvar,use,10,1697.0,-2.790625,0.0,0.0,0.0
logit-lens,2,loopvar,use,10,1144.5,-1.296875,0.0,0.0,0.0
logit-lens,3,loopvar,use,10,126.5,0.340625,0.0,0.0,0.0
logit-lens,4,loopvar,use,10,28.0,-0.521875,0.0,0.0,0.0
logit-lens,5,loopvar,use,10,0.0,5.046875,0.8,1.0,1.0
logit-lens,6,loopvar,use,10,0.0,8.5,1.0,1.0,1.0
logit-lens,7,loopvar,use,10,3.0,7.440625,0.0,0.8,1.0
logit-lens,8,loopvar,use,10,0.5,6.559375,0.5,1.0,1.0
logit-lens,9,loopvar,use,10,0.0,10.278125,1.0,1.0,1.0
logit-lens,10,loopvar,use,10,0.0,7.940625,1.0,1.0,1.0
logit-lens,11,loopvar,use,10,0.0,7.771875,1.0,1.0,1.0
logit-lens,12,loopvar,use,10,0.0,15.5921875,1.0,1.0,1.0
logit-lens,13,loopvar,use,10,0.0,16.090625,1.0,1.0,1.0
logit-lens,14,loopvar,use,10,0.0,15.328125,1.0,1.0,1.0
logit-lens,15,loopvar,use,10,0.0,15.8125,1.0,1.0,1.0
logit-lens,16,loopvar,use,10,0.0,16.865625,1.0,1.0,1.0
logit-lens,17,loopvar,use,10,0.0,26.621875,1.0,1.0,1.0
logit-lens,18,loopvar,use,10,0.0,28.64375,1.0,1.0,1.0
logit-lens,19,loopvar,use,10,0.0,28.653125,1.0,1.0,1.0
logit-lens,20,loopvar,use,10,0.0,28.790625,1.0,1.0,1.0
logit-lens,21,loopvar,use,10,0.0,25.434375,1.0,1.0,1.0
logit-lens,22,loopvar,use,10,0.0,22.2890625,1.0,1.0,1.0
logit-lens,0,scopeword,use,20,6254.5,-0.0732421875,0.0,0.0,0.0
logit-lens,1,scopeword,use,20,6837.0,-0.0623046875,0.0,0.0,0.0
logit-lens,2,scopeword,use,20,8700.5,-0.7767578125,0.0,0.0,0.0
logit-lens,3,scopeword,use,20,11433.0,-0.225146484375,0.0,0.0,0.0
logit-lens,4,scopeword,use,20,15808.5,-0.0720062255859375,0.0,0.0,0.0
logit-lens,5,scopeword,use,20,13040.5,-0.6125,0.0,0.0,0.0
logit-lens,6,scopeword,use,20,6906.0,0.4249267578125,0.0,0.0,0.0
logit-lens,7,scopeword,use,20,3709.5,0.08681640625,0.0,0.0,0.0
logit-lens,8,scopeword,use,20,690.5,0.2373046875,0.0,0.0,0.0
logit-lens,9,scopeword,use,20,334.0,-0.451513671875,0.0,0.0,0.0
logit-lens,10,scopeword,use,20,62.5,-0.24921875,0.0,0.15,0.15
logit-lens,11,scopeword,use,20,115.0,0.0046875,0.0,0.15,0.2
logit-lens,12,scopeword,use,20,182.0,0.089453125,0.0,0.0,0.15
logit-lens,13,scopeword,use,20,293.5,-0.43515625,0.0,0.0,0.0
logit-lens,14,scopeword,use,20,238.5,-0.5734375,0.0,0.0,0.0
logit-lens,15,scopeword,use,20,596.0,-0.74951171875,0.0,0.0,0.0
logit-lens,16,scopeword,use,20,854.0,-0.86900634765625,0.0,0.0,0.0
logit-lens,17,scopeword,use,20,546.0,-0.675439453125,0.0,0.0,0.0
logit-lens,18,scopeword,use,20,355.0,-0.449169921875,0.0,0.0,0.0
logit-lens,19,scopeword,use,20,514.0,-0.54942626953125,0.0,0.0,0.0
logit-lens,20,scopeword,use,20,389.0,-0.113671875,0.0,0.0,0.0
logit-lens,21,scopeword,use,20,289.0,0.528515625,0.0,0.0,0.0
logit-lens,22,scopeword,use,20,433.5,0.8203125,0.0,0.0,0.0
logit-lens,0,typeof,use,10,400.0,-0.36484375,0.0,0.0,0.0
logit-lens,1,typeof,use,10,56.0,0.875,0.0,0.0,0.3
logit-lens,2,typeof,use,10,361.0,1.25390625,0.0,0.3,0.3
logit-lens,3,typeof,use,10,2.0,2.35625,0.0,0.7,0.7
logit-lens,4,typeof,use,10,5.0,4.2078125,0.0,0.7,0.7
logit-lens,5,typeof,use,10,13.0,4.275,0.0,0.4,0.7
logit-lens,6,typeof,use,10,32.0,2.52109375,0.0,0.4,0.4
logit-lens,7,typeof,use,10,46.0,1.84375,0.0,0.4,0.4
logit-lens,8,typeof,use,10,42.0,2.01875,0.0,0.4,0.4
logit-lens,9,typeof,use,10,18.0,3.6125,0.4,0.4,0.7
logit-lens,10,typeof,use,10,4.0,3.08125,0.0,0.7,0.7
logit-lens,11,typeof,use,10,2.0,5.553125,0.0,1.0,1.0
logit-lens,12,typeof,use,10,0.0,7.59375,0.7,1.0,1.0
logit-lens,13,typeof,use,10,0.0,8.78125,1.0,1.0,1.0
logit-lens,14,typeof,use,10,0.0,9.89375,0.7,1.0,1.0
logit-lens,15,typeof,use,10,0.0,10.21875,1.0,1.0,1.0
logit-lens,16,typeof,use,10,0.0,10.8375,1.0,1.0,1.0
logit-lens,17,typeof,use,10,1.0,14.8625,0.4,1.0,1.0
logit-lens,18,typeof,use,10,1.0,17.9375,0.4,1.0,1.0
logit-lens,19,typeof,use,10,2.0,17.44375,0.4,1.0,1.0
logit-lens,20,typeof,use,10,2.0,16.94375,0.4,1.0,1.0
logit-lens,21,typeof,use,10,1.0,15.490625,0.4,1.0,1.0
logit-lens,22,typeof,use,10,1.0,13.96015625,0.4,1.0,1.0
r-lens,0,alias,answer,10,952.0,1.72705078125,0.0,0.0,0.0
r-lens,1,alias,answer,10,768.5,2.064892578125,0.0,0.0,0.0
r-lens,2,alias,answer,10,725.0,2.505859375,0.0,0.0,0.0
r-lens,3,alias,answer,10,613.5,2.623828125,0.0,0.0,0.0
r-lens,4,alias,answer,10,1117.0,2.33359375,0.0,0.0,0.0
r-lens,5,alias,answer,10,1045.0,3.54140625,0.0,0.0,0.0
r-lens,6,alias,answer,10,456.5,4.13831787109375,0.0,0.0,0.0
r-lens,7,alias,answer,10,268.5,4.68828125,0.0,0.0,0.0
r-lens,8,alias,answer,10,388.5,4.48046875,0.0,0.0,0.0
r-lens,9,alias,answer,10,221.5,3.05625,0.0,0.0,0.0
r-lens,10,alias,answer,10,33.5,5.0421875,0.0,0.2,0.4
r-lens,11,alias,answer,10,10.5,5.6078125,0.1,0.4,0.8
r-lens,12,alias,answer,10,7.5,5.7765625,0.0,0.6,0.8
r-lens,13,alias,answer,10,9.0,6.41171875,0.1,0.5,1.0
r-lens,14,alias,answer,10,7.0,6.2796875,0.1,0.9,0.9
r-lens,15,alias,answer,10,1.0,8.74375,0.2,1.0,1.0
r-lens,16,alias,answer,10,1.0,9.8921875,0.3,1.0,1.0
r-lens,17,alias,answer,10,0.0,12.80234375,0.7,1.0,1.0
r-lens,18,alias,answer,10,0.0,14.4873046875,0.9,1.0,1.0
r-lens,19,alias,answer,10,0.0,17.789453125,1.0,1.0,1.0
r-lens,20,alias,answer,10,0.0,21.84462890625,1.0,1.0,1.0
r-lens,21,alias,answer,10,0.0,16.24765625,1.0,1.0,1.0
r-lens,22,alias,answer,10,0.0,16.45699462890625,1.0,1.0,1.0
r-lens,0,alias,use,10,2714.5,-1.4239013671875,0.0,0.0,0.0
r-lens,1,alias,use,10,1199.0,-0.4544921875,0.0,0.0,0.0
r-lens,2,alias,use,10,696.5,1.99140625,0.0,0.0,0.0
r-lens,3,alias,use,10,714.5,2.1751953125,0.0,0.0,0.0
r-lens,4,alias,use,10,611.0,0.92431640625,0.0,0.0,0.0
r-lens,5,alias,use,10,1318.5,0.368359375,0.0,0.0,0.0
r-lens,6,alias,use,10,1135.0,0.77265625,0.0,0.0,0.0
r-lens,7,alias,use,10,3396.0,0.72034912109375,0.0,0.0,0.0
r-lens,8,alias,use,10,3542.0,-0.09677734375,0.0,0.0,0.0
r-lens,9,alias,use,10,3427.5,-0.7127105712890625,0.0,0.0,0.0
r-lens,10,alias,use,10,1002.0,1.95546875,0.0,0.0,0.0
r-lens,11,alias,use,10,890.5,1.5109375,0.0,0.0,0.0
r-lens,12,alias,use,10,598.5,1.655859375,0.0,0.0,0.0
r-lens,13,alias,use,10,392.0,1.98203125,0.0,0.0,0.0
r-lens,14,alias,use,10,495.0,1.06015625,0.0,0.0,0.0
r-lens,15,alias,use,10,485.0,1.8171875,0.0,0.0,0.0
r-lens,16,alias,use,10,1438.5,1.1625,0.0,0.0,0.0
r-lens,17,alias,use,10,301.0,2.303125,0.0,0.0,0.0
r-lens,18,alias,use,10,447.5,0.721875,0.0,0.0,0.0
r-lens,19,alias,use,10,283.0,0.4375,0.0,0.0,0.0
r-lens,20,alias,use,10,296.5,-0.21015625,0.0,0.0,0.0
r-lens,21,alias,use,10,194.0,0.31875,0.0,0.0,0.0
r-lens,22,alias,use,10,125.5,1.9916015625,0.0,0.0,0.0
r-lens,0,arith,answer,10,1165.5,-2.63330078125,0.0,0.0,0.0
r-lens,1,arith,answer,10,962.0,-2.96240234375,0.0,0.0,0.0
r-lens,2,arith,answer,10,1061.0,-2.8296875,0.0,0.0,0.0
r-lens,3,arith,answer,10,663.0,-1.96923828125,0.0,0.0,0.0
r-lens,4,arith,answer,10,1057.0,-1.19716796875,0.0,0.0,0.0
r-lens,5,arith,answer,10,1188.5,-0.7884765625,0.0,0.0,0.0
r-lens,6,arith,answer,10,537.5,-2.659033203125,0.0,0.0,0.0
r-lens,7,arith,answer,10,671.0,-1.80205078125,0.0,0.0,0.0
r-lens,8,arith,answer,10,1661.5,-1.685546875,0.0,0.0,0.0
r-lens,9,arith,answer,10,961.0,-2.0671875,0.0,0.0,0.0
r-lens,10,arith,answer,10,898.5,-4.85791015625,0.0,0.0,0.0
r-lens,11,arith,answer,10,1135.5,-3.78095703125,0.0,0.0,0.0
r-lens,12,arith,answer,10,546.0,-3.685546875,0.0,0.0,0.0
r-lens,13,arith,answer,10,471.0,-3.6953125,0.0,0.0,0.0
r-lens,14,arith,answer,10,341.0,-1.196875,0.0,0.1,0.1
r-lens,15,arith,answer,10,10.0,0.325,0.1,0.5,0.7
r-lens,16,arith,answer,10,5.5,0.565625,0.2,0.6,0.8
r-lens,17,arith,answer,10,1.5,2.640625,0.4,0.8,0.9
r-lens,18,arith,answer,10,0.0,7.8171875,0.9,1.0,1.0
r-lens,19,arith,answer,10,0.0,8.8765625,1.0,1.0,1.0
r-lens,20,arith,answer,10,0.0,15.346875,1.0,1.0,1.0
r-lens,21,arith,answer,10,0.0,13.28125,1.0,1.0,1.0
r-lens,22,arith,answer,10,0.0,12.346875,1.0,1.0,1.0
r-lens,0,arith,use,10,3031.0,-3.411328125,0.0,0.0,0.0
r-lens,1,arith,use,10,2222.5,-4.0388671875,0.0,0.0,0.0
r-lens,2,arith,use,10,1529.0,-4.12578125,0.0,0.0,0.0
r-lens,3,arith,use,10,1082.5,-3.0646484375,0.0,0.0,0.0
r-lens,4,arith,use,10,1372.0,-2.58037109375,0.0,0.0,0.0
r-lens,5,arith,use,10,1465.5,-2.5333984375,0.0,0.0,0.0
r-lens,6,arith,use,10,1836.5,-1.669158935546875,0.0,0.0,0.0
r-lens,7,arith,use,10,2272.0,-1.8099609375,0.0,0.0,0.0
r-lens,8,arith,use,10,2099.5,-1.62890625,0.0,0.0,0.0
r-lens,9,arith,use,10,2352.5,-2.31064453125,0.0,0.0,0.0
r-lens,10,arith,use,10,1050.5,-2.35283203125,0.0,0.0,0.0
r-lens,11,arith,use,10,1159.0,-1.99375,0.0,0.0,0.0
r-lens,12,arith,use,10,1032.0,-2.23125,0.0,0.0,0.0
r-lens,13,arith,use,10,844.5,-2.119921875,0.0,0.0,0.0
r-lens,14,arith,use,10,1162.5,-2.1515625,0.0,0.0,0.0
r-lens,15,arith,use,10,1375.5,-1.93125,0.0,0.0,0.0
r-lens,16,arith,use,10,2504.5,-1.678125,0.0,0.0,0.0
r-lens,17,arith,use,10,469.0,-2.34375,0.0,0.0,0.0
r-lens,18,arith,use,10,857.0,-2.434375,0.0,0.0,0.0
r-lens,19,arith,use,10,534.5,-2.465625,0.0,0.0,0.0
r-lens,20,arith,use,10,970.5,-2.8875,0.0,0.0,0.0
r-lens,21,arith,use,10,294.5,-3.4625,0.0,0.0,0.0
r-lens,22,arith,use,10,181.5,-4.821875,0.0,0.0,0.0
r-lens,0,binding,answer,20,813.0,-0.0026641845703125,0.0,0.0,0.0
r-lens,1,binding,answer,20,733.0,-0.0027587890625,0.0,0.0,0.0
r-lens,2,binding,answer,20,596.5,-0.0044921875,0.0,0.0,0.0
r-lens,3,binding,answer,20,593.0,0.005224609375,0.0,0.0,0.0
r-lens,4,binding,answer,20,1112.0,0.016888427734375,0.0,0.0,0.0
r-lens,5,binding,answer,20,848.0,-0.0068359375,0.0,0.0,0.0
r-lens,6,binding,answer,20,527.0,-0.0194549560546875,0.0,0.0,0.0
r-lens,7,binding,answer,20,326.5,-0.0269775390625,0.0,0.0,0.0
r-lens,8,binding,answer,20,371.5,0.05390625,0.0,0.0,0.0
r-lens,9,binding,answer,20,330.0,0.091796875,0.0,0.0,0.0
r-lens,10,binding,answer,20,174.0,0.13349609375,0.0,0.05,0.1
r-lens,11,binding,answer,20,108.0,0.103125,0.0,0.15,0.25
r-lens,12,binding,answer,20,45.5,0.19443359375,0.0,0.15,0.4
r-lens,13,binding,answer,20,19.5,0.41015625,0.0,0.35,0.6
r-lens,14,binding,answer,20,11.5,0.50009765625,0.05,0.45,0.75
r-lens,15,binding,answer,20,9.5,0.453515625,0.25,0.5,0.75
r-lens,16,binding,answer,20,4.0,0.6958984375,0.2,0.75,0.9
r-lens,17,binding,answer,20,0.5,1.5671875,0.5,1.0,1.0
r-lens,18,binding,answer,20,0.0,2.140625,0.8,1.0,1.0
r-lens,19,binding,answer,20,0.0,2.9375,0.9,1.0,1.0
r-lens,20,binding,answer,20,0.0,5.1796875,0.9,1.0,1.0
r-lens,21,binding,answer,20,0.0,3.8125,0.9,1.0,1.0
r-lens,22,binding,answer,20,0.0,3.421875,0.9,1.0,1.0
r-lens,0,binding,use,20,848.5,-0.004296875,0.0,0.0,0.0
r-lens,1,binding,use,20,678.0,-0.0158203125,0.0,0.0,0.0
r-lens,2,binding,use,20,517.0,-0.028515625,0.0,0.0,0.0
r-lens,3,binding,use,20,571.5,0.0578125,0.0,0.0,0.0
r-lens,4,binding,use,20,696.5,-0.02724609375,0.0,0.0,0.0
r-lens,5,binding,use,20,1558.5,-0.070263671875,0.0,0.0,0.0
r-lens,6,binding,use,20,1015.5,-0.0766357421875,0.0,0.0,0.0
r-lens,7,binding,use,20,1790.0,-0.199658203125,0.0,0.0,0.0
r-lens,8,binding,use,20,1879.0,-0.006005859375,0.0,0.0,0.0
r-lens,9,binding,use,20,2105.5,0.11085205078125,0.0,0.0,0.0
r-lens,10,binding,use,20,637.0,0.200390625,0.0,0.0,0.0
r-lens,11,binding,use,20,581.5,0.0824462890625,0.0,0.0,0.0
r-lens,12,binding,use,20,474.5,0.038671875,0.0,0.0,0.0
r-lens,13,binding,use,20,381.0,0.05322265625,0.0,0.0,0.0
r-lens,14,binding,use,20,579.5,0.053515625,0.0,0.0,0.0
r-lens,15,binding,use,20,430.5,0.08515625,0.0,0.0,0.0
r-lens,16,binding,use,20,589.0,0.0828125,0.0,0.0,0.0
r-lens,17,binding,use,20,175.0,-0.046484375,0.0,0.0,0.0
