model,layer,site,pole,rank_within_pole,token_id,token,loading,overlap_with_same_label_direction
deepseek-coder-1.3b,3,sink_arg,safe_higher,3,7749,heet,-0.019996504084722214,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,4,23869,together,-0.019993714928650753,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,5,14795,不了,-0.019873492032004555,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,6,23372,ERY,-0.019248657551015187,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,7,25405, tobacco,-0.018792505751920784,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,8,25064,Same,-0.018745590689772232,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,9,6934,Builder,-0.018562128803055532,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,10,21588,alia,-0.01854587256542981,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,11,3950, hon,-0.018432339050353443,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,12,15989,Timeout,-0.018367853732508172,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,13,25039, invas,-0.01814029782469434,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,14,20273,拖,-0.017964838508665513,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,15,486,’,-0.01790249033275373,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,16,25409,Sort,-0.017846561392010057,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,17,1963,ott,-0.017820043762146992,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,18,7291,anç,-0.017739774716355475,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,19,27682,лица,-0.01771374463914858,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,20,20111,'));,-0.0177079924431539,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,21,28242,Tot,-0.017619977701068077,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,22,17191, etern,-0.017586089249673812,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,23,18201, brave,-0.01754335269889156,0.005025125628140704
deepseek-coder-1.3b,3,sink_arg,safe_higher,24,15321,跨,-0.017522573912587144,0.005025125628140704
deepseek-coder-1.3b,7,last_token,unsafe_higher,0,11265,ools,0.024714456923246968,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,1,11130,worth,0.02381964886937037,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,2,27904, Whatever,0.023153545760378723,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,3,7930,RL,0.022546607565336364,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,4,24357, squee,0.022508340362799296,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,5,9836,unte,0.022119722487841897,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,6,3643, hope,0.021684685511386217,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,7,23045, Bey,0.021588495584815695,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,8,1260,ool,0.02138152970745963,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,9,6339, finally,0.021075620871677782,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,10,12148,Finally,0.021005068154450062,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,11,29006, Often,0.020659291017891802,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,12,3453,iful,0.02034516398488539,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,13,23539,tle,0.02024687440159899,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,14,13671,Esc,0.019795225673420087,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,15,31046,寨,0.01970624860697835,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,16,18801, earnest,0.019580023564737183,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,17,1138,imes,0.019474914296307395,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,18,18783,details,0.0194589276119455,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,19,21442, deserve,0.019351796025625326,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,20,15578,"%""",0.019253019743631163,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,21,14428, hopes,0.019166854613525443,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,22,19371,ected,0.019104743086263205,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,23,1363,ather,0.019028628704598028,0.0
deepseek-coder-1.3b,7,last_token,unsafe_higher,24,30027, escl,0.01897247584437435,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,0,20457,conduct,-0.02379855271916214,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,1,30217,corn,-0.023556121274360655,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,2,1048,cal,-0.02347573902233405,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,3,16882,awa,-0.023140092068170706,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,4,10002, pil,-0.022063302564862323,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,5,1583,gan,-0.022052850962138156,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,6,4313,umb,-0.02188475745592069,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,7,20808,rage,-0.021262883156614076,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,8,16119,sun,-0.021238607050738934,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,9,27434,etta,-0.021107064013309175,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,10,26771,near,-0.02077664140282499,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,11,25490,пло,-0.02057612320642282,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,12,17377, sorts,-0.02053074933493467,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,13,2417,ga,-0.020517766117934568,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,14,31387,beautiful,-0.020421959392253296,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,15,31170,notin,-0.02028536902680936,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,16,8750, corpor,-0.020252312221939225,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,17,240,�,-0.019730655379434234,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,18,21590,thick,-0.019402718369910244,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,19,24387,emb,-0.019298416779904962,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,20,15897, angry,-0.019217979825766566,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,21,21169,abul,-0.019087333029822642,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,22,17798, Кар,-0.01901269929419573,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,23,25284,among,-0.018946243694238526,0.0
deepseek-coder-1.3b,7,last_token,safe_higher,24,31071,CAL,-0.01874825455364254,0.0
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,0,5668,??,0.022221910821107665,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,1,26240,iquel,0.021793523092303795,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,2,14388, knock,0.02145028352409234,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,3,12414, hurt,0.020883989135321773,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,4,23270, parl,0.02083844672638525,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,5,3015, ?,0.020532909789654198,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,6,5402,ibly,0.02042600298583525,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,7,2475, techn,0.020359413785891716,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,8,28430,NL,0.02029868085534145,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,9,6272,另,0.019852848759033367,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,10,6731,Pol,0.019611310722536877,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,11,28180, Poly,0.01943131616678259,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,12,14886, cancel,0.01938922427223208,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,13,14628,来了,0.019385489669167037,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,14,23274,ян,0.019301161759226027,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,15,10960,бу,0.019184147700893862,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,16,21960,可能是,0.018981835819319656,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,17,7941, Techn,0.01888879124990293,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,18,29704,eses,0.018885246874170692,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,19,6777,Acc,0.018871742396082004,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,20,10342, disput,0.018863524262548594,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,21,9445,iously,0.018849128157039874,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,22,16708, cock,0.01881177772338972,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,23,23875,akh,0.018648111321039103,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,unsafe_higher,24,4801,iny,0.018549666664238476,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,0,23355,lord,-0.028295434547499294,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,1,29488,asso,-0.025738210317692765,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,2,23137,iars,-0.02389393004657106,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,3,1056,amb,-0.02302228527961881,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,4,18374,suff,-0.023020068902697165,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,5,14365,Footnote,-0.022821955975525568,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,6,6127,rd,-0.022453299955715204,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,7,19065, suite,-0.022266576553696776,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,8,5571,pa,-0.02210458099635077,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,9,2868,sel,-0.021687882164153207,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,10,4259,ца,-0.021682306119089282,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,11,19996,ambi,-0.021591720291972812,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,12,5085,pat,-0.02148475218797523,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,13,1718,ци,-0.021322741360196507,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,14,4815,rangle,-0.021280793414031947,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,15,31600, interchange,-0.02121415859079129,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,16,29053,raising,-0.021039086437850307,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,17,29873, Crusher,-0.021002370860384846,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,18,7698,exec,-0.020955824996427598,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,19,4624,su,-0.02061264553979618,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,20,14289,iro,-0.02056517490292467,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,21,29720,rag,-0.02036526004584645,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,22,25411,lux,-0.020250579498823897,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,23,19886,associ,-0.020104362708910976,0.010101010101010102
deepseek-coder-1.3b,7,sink_arg,safe_higher,24,7055,ря,-0.02001383702465884,0.010101010101010102
deepseek-coder-1.3b,11,last_token,unsafe_higher,0,19082, Lemmon,0.027031242619592707,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,1,4467,egraphics,0.02593781796307004,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,2,25094,ateral,0.023808471685637277,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,3,11636,uta,0.023037076297903337,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,4,30300,ateria,0.02262016310227121,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,5,22853,Stats,0.022522673032186757,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,6,12961,gres,0.02175320873278204,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,7,16796,alog,0.021631861314005095,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,8,24154,thems,0.020966363879233865,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,9,11711,ensed,0.02065247525283653,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,10,20449,EEE,0.02056028652315723,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,11,10424,morrow,0.020549372968549105,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,12,21883,reduc,0.020492850125938832,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,13,25610,IFI,0.019927371072353792,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,14,7571,tee,0.019875955712649447,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,15,26140,omon,0.019689980774488223,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,16,6644, teac,0.019675725668715095,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,17,27446, accret,0.01951943468906845,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,18,21476,estone,0.01938940322677133,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,19,27155,Messages,0.019258633599232345,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,20,16204,stats,0.019196706469022842,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,21,11160,GREE,0.01913758726681024,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,22,14120,edly,0.019020221234210995,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,23,27660, своя,0.018996658008106307,0.005025125628140704
deepseek-coder-1.3b,11,last_token,unsafe_higher,24,18475,bros,0.018880716817896687,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,0,16652,idir,-0.023504890794590907,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,1,24823,azi,-0.02212786440065489,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,2,11629,弟,-0.021797917969466965,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,3,13033, Johnson,-0.02093946772052238,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,4,14591,BB,-0.020841288910407953,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,5,20815, intend,-0.020674324271513028,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,6,31135,arga,-0.020651995339765736,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,7,15052,女儿,-0.020292592615323006,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,8,21657,reach,-0.02017369600556693,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,9,13594,儿子,-0.020149885798459596,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,10,10132,VAL,-0.01975992628301589,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,11,24824, Jordi,-0.019424929105570997,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,12,27438,пита,-0.01934484057599773,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,13,23486,arith,-0.019171454528784788,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,14,30651, Login,-0.019077885266410206,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,15,28542,includes,-0.01889755394007242,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,16,14880,rin,-0.018755093761315837,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,17,18729,веде,-0.018731947002621357,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,18,3387,rain,-0.018595123555511912,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,19,1292,ern,-0.018553247547608186,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,20,19338,携,-0.018547830208132755,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,21,4310,rav,-0.01852875487434215,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,22,4338,non,-0.018460951248527282,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,23,18876, chairs,-0.018338330990713143,0.005025125628140704
deepseek-coder-1.3b,11,last_token,safe_higher,24,27909,чат,-0.018265157315460346,0.005025125628140704
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,0,27671,bey,0.025091894995375386,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,1,19371,ected,0.023774410101347777,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,2,18949,metic,0.023433173167081583,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,3,9371,uled,0.02337486540560884,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,4,5402,ibly,0.022872984234187002,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,5,3015, ?,0.022729147119377166,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,6,28194,inas,0.022427317032558205,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,7,10597,icker,0.022348071203955874,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,8,20560,looked,0.022347841294674382,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,9,25981, alleged,0.022270527578150227,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,10,26716, sovi,0.021621663366603275,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,11,30667,edic,0.021313042305411086,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,12,2178,ably,0.0212425097945879,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,13,2030,ified,0.02121928848518667,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,14,27260,emor,0.021200723404516203,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,15,14120,edly,0.02119730551365438,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,16,21967,?!,0.02090209995788967,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,17,13338,trl,0.020738961112937708,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,18,5737,arily,0.020438369239285027,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,19,9303,pled,0.020393518837894208,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,20,9209,iki,0.020382337057663333,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,21,27724, invested,0.020142923118467358,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,22,26765,ROP,0.02008429435912392,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,23,5668,??,0.020079404587255236,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,unsafe_higher,24,19785,etal,0.02006417157965018,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,0,7596,di,-0.02468073063214022,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,1,14139,Di,-0.022525791800284627,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,2,8212, Di,-0.022340478957320307,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,3,30309,mx,-0.021553243122970495,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,4,20078,此时,-0.020680192193883947,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,5,2518,ponse,-0.02064891893744196,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,6,29948, sensation,-0.020291920236854576,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,7,8896, containing,-0.02005590495657037,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,8,8836,pad,-0.019924950035244204,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,9,14159,残,-0.01981366294051016,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,10,19041,Having,-0.019736121640416167,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,11,27284,лер,-0.01968552041565701,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,12,11615,чина,-0.019432471660815548,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,13,1056,amb,-0.019358473473660365,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,14,401,ra,-0.019059715789099242,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,15,13063,SU,-0.01902462099822339,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,16,23392, Brasil,-0.018916526492267306,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,17,1238,uc,-0.018793236687988196,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,18,7032,UB,-0.01858979378472264,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,19,23486,arith,-0.01856179459964225,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,20,3496,nb,-0.01843628285578314,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,21,9725,COL,-0.018432951270716313,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,22,26705, rises,-0.018392365896481636,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,23,18382, consisting,-0.01832625526094892,0.02040816326530612
deepseek-coder-1.3b,11,sink_arg,safe_higher,24,16613,UC,-0.01828658078176052,0.02040816326530612
deepseek-coder-1.3b,15,last_token,unsafe_higher,0,16204,stats,0.02879765522299608,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,1,22853,Stats,0.025021735947774765,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,2,11160,GREE,0.024485484410519082,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,3,10421,scape,0.024192239587655685,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,4,18742, stats,0.023764897991618007,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,5,27155,Messages,0.023701221939193814,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,6,30846,quen,0.022999818626987537,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,7,31515,eek,0.022516926386431557,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,8,30735,quo,0.022514383056426508,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,9,25094,ateral,0.021962514798304713,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,10,31426,getMessage,0.021910280577901908,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,11,31494,urdy,0.02188752227828071,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,12,12501,tics,0.0213243494510504,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,13,26140,omon,0.02130830667574015,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,14,22985,bia,0.021098226404434376,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,15,9180, messages,0.021038081046099576,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,16,15692,comfort,0.020989548147358785,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,17,24881,messages,0.020879611647523073,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,18,16384,stic,0.020871019815853903,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,19,10707,Defn,0.020809697543357313,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,20,24493,ghan,0.020701774916319714,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,21,18144,oly,0.02055473654602176,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,22,16796,alog,0.02029625584257148,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,23,30278,lez,0.02028334160128553,0.005025125628140704
deepseek-coder-1.3b,15,last_token,unsafe_higher,24,11711,ensed,0.020083036727732352,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,0,11629,弟,-0.022194124242877488,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,1,14187, sought,-0.02132417495860414,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,2,4387, deep,-0.021204472786934003,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,3,944,ng,-0.02054200862376538,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,4,17476, bitter,-0.020093719116858495,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,5,19338,携,-0.02003438341889377,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,6,5302, includes,-0.019642878237246548,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,7,9759,之一,-0.0194268172151481,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,8,5528, Ang,-0.019162373086462677,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,9,26552, supos,-0.01913387010109467,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,10,23526, Several,-0.019081331388542233,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,11,5688, incl,-0.019063823654609388,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,12,1292,ern,-0.01905517249792082,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,13,11458,arer,-0.018890705876932166,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,14,6044, assume,-0.018837312323815462,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,15,15607, marg,-0.01853778623949144,0.005025125628140704
deepseek-coder-1.3b,15,last_token,safe_higher,16,26577,",...,",-0.018475224042192533,0.005025125628140704
