task,layer,filler_type,filler_target,filler_tokens_mean,accuracy,n
defuse_edge,23,dead_code,100,103.0,0.925463162429987,2321
defuse_edge,23,dead_code,200,207.0,0.8833707145145787,3121
defuse_edge,23,dead_code,500,529.0,0.8487126479984965,5321
defuse_edge,23,dead_code,1000,1009.0,0.8014545454545454,6875
defuse_edge,23,lexical_decoy,0,0.0,0.9985855728429985,1414
defuse_edge,23,lexical_decoy,50,71.0,0.8762541806020067,2093
defuse_edge,23,lexical_decoy,100,119.0,0.8756539235412475,2485
defuse_edge,23,lexical_decoy,200,215.0,0.8625311720698254,3208
defuse_edge,23,lexical_decoy,500,519.0,0.8338646165385336,5333
defuse_edge,23,lexical_decoy,1000,1023.0,0.7611486486486486,5920
defuse_edge,23,scope_shadow,0,0.0,0.9985825655563431,1411
defuse_edge,23,scope_shadow,50,53.0,0.8753915767490428,2873
defuse_edge,23,scope_shadow,100,107.0,0.8852557673019057,4985
defuse_edge,23,scope_shadow,200,219.0,0.9180226932887677,11369
defuse_edge,23,scope_shadow,500,519.0,0.9555527479469362,39575
defuse_edge,23,scope_shadow,1000,1019.0,0.9800082083086324,109645
