model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
deepseek-coder-6.7b,train,clens,19,sink_arg,7329,ercial,-0.15089417681640938,109,0.375,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,24281, vulnerable,-0.33468239974172337,184,0.3630952380952381,1,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5723, safe,0.002501308735907345,100,0.5178571428571429,0,1,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18532, trusted,0.0526462901356132,77,0.5773809523809523,0,1,0,168
deepseek-coder-6.7b,train,clens,19,last_token,3910, clean,0.20659952336894205,29,0.6488095238095238,0,1,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5482, followed,-0.018902715273504605,108,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,14513,osity,-0.0027399720420319637,102,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,20865,mart,0.20587435981926988,31,0.6845238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,13549, complement,0.0342775990657339,84,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,30969,Clean,0.21511696853321705,24,0.6488095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,13987,刀,0.20588323876799589,30,0.6547619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,2420,ait,0.08037227962804884,69,0.5892857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,22280,umble,-0.03552864163001,114,0.48214285714285715,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25633, SF,-0.09626382120286453,134,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26082,tbl,0.13001232565299584,49,0.6309523809523809,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15390,God,0.24849557037692416,15,0.7202380952380952,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,2803,ista,-0.026227897891170558,112,0.4523809523809524,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26003,hur,0.2197685673133965,22,0.6607142857142857,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,20651, accompany,-0.025809800176856728,111,0.49404761904761907,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,28322,ahn,0.13946794987601213,47,0.5476190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25269,shaped,-0.06259396698063766,125,0.5178571428571429,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,13289,plus,-0.16303008225802054,162,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5628,eff,-0.34528695453722535,187,0.25595238095238093,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,11069,ulo,0.1644846267443663,40,0.6369047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,29773,>= ,-0.21625446722893024,171,0.31547619047619047,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25142, caut,-0.13176686691998615,151,0.32142857142857145,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,10088, recovery,0.28403975634675827,8,0.6726190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,6010,sem,0.09495236012150893,60,0.5654761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,10205,ki,-0.01613339683538863,107,0.5357142857142857,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,8109,精神,-0.11801887513219145,145,0.3333333333333333,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5781,aby,-0.23862668901751555,175,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4880,pty,0.14435858471956015,45,0.6428571428571429,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,29982,War,0.12815745873764303,50,0.5952380952380952,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,30534, tuple,-0.1035981214476348,138,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,16226,clean,0.21132738392444092,27,0.6309523809523809,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,7125, variables,-0.18822868040900256,168,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25410,破坏,0.10397595555265941,57,0.5238095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25981, alleged,-0.1017280995070309,136,0.38095238095238093,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15617, Dick,-0.40974108993846337,191,0.20833333333333334,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,19163, Package,0.2877215590497527,7,0.6904761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,335,ation,-0.1181895865886237,146,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4286,喜,0.031073162671367255,86,0.47619047619047616,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12218,itan,0.1764297662015324,38,0.6130952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,3879, resist,0.18589670992824597,36,0.6785714285714286,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,8117, plus,-0.1247927762327114,148,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18293,iah,0.2590061075138214,10,0.7142857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4723,rupt,-0.09954340036274131,135,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27739, tablets,0.17935065902612907,37,0.6785714285714286,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5183, prep,0.09211076864884062,61,0.6071428571428571,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,31924,Break,0.20344735950169318,33,0.6488095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27007, injection,0.07006541763114271,72,0.5654761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15051, Holy,-0.020945283863749296,110,0.5416666666666666,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,28209, liber,0.4354853577139855,2,0.7857142857142857,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12531,{(\,-0.35004408131035847,188,0.24404761904761904,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26762, cited,-0.11514632870262288,142,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,31853,jected,0.1146903237871885,53,0.5833333333333334,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,31609,ollo,-0.019803827370393053,109,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26280, strap,-0.2365094393891532,174,0.27380952380952384,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5491, wide,-0.1323730425096582,152,0.35714285714285715,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,3610,育,-0.2938114615897787,181,0.2261904761904762,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26165, indication,-0.180213343875872,166,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,737,�,0.04558149957787658,81,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,17739,DER,0.23207664256599825,20,0.5892857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,7934,ette,-0.16363268612304918,163,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15148,shape,0.20044867961711535,34,0.7261904761904762,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,513,ind,-0.1385254385634487,156,0.4107142857142857,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4417, assum,-0.26307728046911205,178,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18710, две,-0.010285219391506966,104,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12325,Deb,0.2501495413168015,14,0.6726190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9892,via,-0.012516133871112015,106,0.5178571428571429,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27810, bapt,0.15828613787860465,42,0.6904761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,392,th,0.11079692764650574,54,0.6666666666666666,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18615, assass,-0.33101575055203486,183,0.23809523809523808,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,24895,within,0.0862899913252718,66,0.5654761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27657,makers,-0.08962514247951955,131,0.42857142857142855,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9351,break,0.16558045203265215,39,0.6428571428571429,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,19155, hierarch,0.5797875116868771,0,0.8988095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,122,�,-0.045631577795105835,118,0.48214285714285715,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4240, decl,0.020916307863932664,91,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25096, Bapt,0.21374607590481626,25,0.6488095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26982,whose,-0.2393281545653727,176,0.30952380952380953,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,6504,ributes,-0.1372921787671475,155,0.3630952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15630,ikes,-0.1366262096574717,154,0.39285714285714285,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,19352, locals,-0.10667687509563473,139,0.4166666666666667,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,8330,ses,0.2574711656438518,11,0.7142857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27401,抚,-0.34400523485748663,186,0.17857142857142858,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1780,inu,0.050647848582147006,78,0.5535714285714286,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,28098, stating,0.08335582896452215,68,0.625,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4378,annel,-0.28124709665458836,179,0.2619047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9403, lif,0.24107638433797135,17,0.7023809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,11294, WHERE,-0.06920299879060941,127,0.39880952380952384,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12328,隔,0.3079760561408463,5,0.6845238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,661,�,-0.2011789637670817,170,0.30952380952380953,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12235,_{(,-0.35379459494624194,189,0.2619047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,22121, Nat,0.0031928336327602847,99,0.4880952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,23873, Lap,0.06235610501695691,74,0.5714285714285714,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,16969, breaks,0.34148774024313183,3,0.7916666666666666,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,8528, +=,-0.12711869034290565,149,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,23436,?.,-0.09200200139761026,133,0.40476190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9964, mel,0.31933371449841236,4,0.7083333333333334,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,22503, clone,0.00916659350460868,98,0.47619047619047616,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,3392,ство,0.024676864571704763,89,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12302, cosa,-0.11480498872139663,141,0.4107142857142857,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18117,covery,0.12443033689053526,51,0.5297619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,16115,mg,0.225049353016183,21,0.6369047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26972, Carn,-0.11039361554293377,140,0.35714285714285715,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18270, isolated,-0.08575323877082382,128,0.42857142857142855,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,24814,nol,0.2743892384161703,9,0.7380952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,7348,�,0.20586243381044003,32,0.7321428571428571,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,14144,xiety,-0.12854695754226916,150,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27210, perspect,0.08893849578473999,63,0.5714285714285714,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,6584, Air,0.44115520614578685,1,0.8273809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1064, where,-0.038105721754253065,115,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,23911, landed,0.2545256287485307,12,0.7321428571428571,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,19096, sí,0.1566758476282138,43,0.625,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12757, yours,-0.36433014313569706,190,0.27976190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,21007, landing,0.23355350069890926,19,0.6547619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15694,andra,0.15906843839474552,41,0.5952380952380952,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,17561,椒,-0.2178615741070607,172,0.23809523809523808,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,11238, tou,0.1939092146326013,35,0.6845238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25151,inus,-0.011418209246827685,105,0.5238095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25396,arguments,-0.5322629501926381,195,0.19642857142857142,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,29110, persist,0.11683228703946373,52,0.5654761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1332,得,-0.0433510004030666,117,0.4642857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,18369,enders,-0.08661617432727232,130,0.4880952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,2763,{(,-0.4384050654103197,193,0.25595238095238093,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1424,tain,-0.046375638278401285,120,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,30979, Ivan,-0.22038475209195532,173,0.3333333333333333,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,8317,hens,0.08850598581779208,64,0.5535714285714286,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27814,amo,-0.18613837386355409,167,0.38095238095238093,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,23875,akh,0.06828355111988445,73,0.5952380952380952,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9743, practical,-0.14529130491387596,159,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,20003, compliment,0.08726519986189947,65,0.6369047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,8566,gers,0.03567374489723629,83,0.5297619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,6213, > ,-0.033833790194558774,113,0.4226190476190476,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,20632, Salv,0.04693989034993623,80,0.5297619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,30258,renc,-0.11647357290261284,143,0.35119047619047616,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,15801,closure,-0.15919952303811122,161,0.34523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25234, [_,-0.08652067319765233,129,0.43452380952380953,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,5203, Miss,0.21760060782161728,23,0.7440476190476191,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4103,uns,-0.24040334583606374,177,0.35119047619047616,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,22545,Pers,0.10807908120322669,55,0.5833333333333334,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,2185, Mr,0.1062698231015806,56,0.6130952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,19619,apor,-0.5079269340892081,194,0.17857142857142858,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,28679,patient,-0.42317640218061153,192,0.24404761904761904,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,14374,material,0.28981773931921695,6,0.7023809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,21200, stabil,0.14470369235014863,44,0.6369047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1207,ward,0.10310918795163307,58,0.6190476190476191,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,26620,jections,0.2482638823885263,16,0.6845238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,11429, Са,0.017663721648058496,93,0.5297619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,25544,alus,-0.13546572570872625,153,0.39880952380952384,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9302,AGE,-0.10183743292869647,137,0.44642857142857145,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,21872,浅,0.04996588743301414,79,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,29008,жни,-0.05857617032761796,123,0.42857142857142855,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1029,ause,-0.06597378306088113,126,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,22078, Mos,-0.0011363453962657704,101,0.5059523809523809,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,16411,Pop,0.207371256956425,28,0.6190476190476191,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,12396,utch,-0.04245930324268322,116,0.44047619047619047,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,1174,�,0.026635423797078023,87,0.5119047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,9572,MI,0.13009064300080347,48,0.5595238095238095,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,14150,atern,-0.28819436625318706,180,0.2261904761904762,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,13082,wedge,-0.00930961011405155,103,0.47023809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,23824,也不会,0.036530971591811345,82,0.5357142857142857,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,4247,ynam,0.02086144132571705,92,0.5238095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,27912,后面,-0.14567998708403573,160,0.3630952380952381,0,0,0,168
deepseek-coder-6.7b,train,clens,19,last_token,2878,La,0.09518675700945371,59,0.5535714285714286,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,24964, threats,-0.04621066849188956,119,0.49404761904761907,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,21113,旋,0.07932277294865753,70,0.49404761904761907,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,14156, fits,0.031608585523702964,85,0.5238095238095238,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,13967, mile,0.14283772540690062,46,0.6309523809523809,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,27694,blob,0.09168051533455729,62,0.5714285714285714,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,2772,rip,-0.11671234494160079,144,0.38095238095238093,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,22494,一线,0.21140813154014856,26,0.6607142857142857,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,6498,Line,0.024627543666795676,90,0.5178571428571429,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,3037,报,-0.14470260197523302,158,0.375,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,16982, clicking,0.011164049170365694,95,0.4642857142857143,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,31469,原料,-0.12336255131030265,147,0.4107142857142857,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,23732,annah,0.026314529547044132,88,0.5059523809523809,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,24551,Ге,0.012883941838189068,94,0.5059523809523809,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,23142,江苏,-0.09058829034374208,132,0.4226190476190476,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,25355, diabetes,0.056351835428069916,76,0.5833333333333334,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,16554,爱的,0.08443627618343846,67,0.6011904761904762,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,4132,ken,-0.14041372546520212,157,0.39285714285714285,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,27086,atisf,-0.33875548521579635,185,0.16666666666666666,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,14527,泽,0.07470706647430936,71,0.5059523809523809,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,16139,肿,-0.05047291549450113,121,0.4523809523809524,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,11960, apro,0.06003942149452843,75,0.6369047619047619,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,5888,pected,0.010136961444449546,96,0.5416666666666666,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,29893, accessing,0.010078793950968874,97,0.48214285714285715,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,25210, assumes,-0.19395865617075256,169,0.3333333333333333,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,20768,alias,-0.3226414416840772,182,0.30357142857142855,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,12980,liament,-0.05488971123163194,122,0.48214285714285715,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,26538,Hen,0.25126851865441374,13,0.625,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,17593,cccc,-0.06201438424143991,124,0.44047619047619047,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,14302,UST,0.2377476680365877,18,0.7202380952380952,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,14530,辛,-0.17184125204886985,164,0.43452380952380953,0,0,1,168
deepseek-coder-6.7b,train,clens,19,last_token,7329,ercial,-0.17972496791732656,165,0.30952380952380953,0,0,1,168
deepseek-coder-6.7b,train,clens,23,sink_arg,24281, vulnerable,-0.009197331399455711,99,0.5178571428571429,1,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,5723, safe,0.28280929735373544,54,0.8095238095238095,0,1,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,18532, trusted,0.18556384622086994,69,0.7619047619047619,0,1,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,3910, clean,0.19418909815356605,68,0.6666666666666666,0,1,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,5482, followed,-0.7449801378873487,194,0.2619047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,14513,osity,-0.21703942479779179,131,0.27976190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,20865,mart,0.513116234382136,22,0.8988095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,13549, complement,-0.5064294750702909,175,0.05952380952380952,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,30969,Clean,0.3026383839868394,50,0.7559523809523809,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,13987,刀,0.16277034984699945,74,0.6785714285714286,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,2420,ait,-0.019014640435177227,101,0.4642857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,22280,umble,-0.41461714933492955,163,0.19642857142857142,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,25633, SF,-0.4802566779974097,172,0.125,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,26082,tbl,0.40549394331392863,35,0.8273809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,15390,God,0.4924668503334783,24,0.9047619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,2803,ista,-0.3724372500433763,156,0.20238095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,26003,hur,0.3768880207241449,38,0.8392857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,20651, accompany,-0.30377445104779094,144,0.2261904761904762,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,28322,ahn,-0.4455292905089635,165,0.23809523809523808,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,25269,shaped,0.2116571646410533,65,0.6666666666666666,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,13289,plus,-0.17066637425190231,121,0.35119047619047616,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,5628,eff,-0.560916323655537,184,0.09523809523809523,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,11069,ulo,0.28261091909645236,55,0.7738095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,29773,>= ,0.523186076389192,20,0.7738095238095238,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,25142, caut,0.27990082737359606,56,0.7678571428571429,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,10088, recovery,0.18320704823238257,70,0.6547619047619048,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,6010,sem,0.619998451713241,5,0.9166666666666666,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,10205,ki,-0.18315465286167867,123,0.35714285714285715,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,8109,精神,-0.4792176661080131,171,0.10119047619047619,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,5781,aby,-0.21272306306479496,130,0.36904761904761907,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,4880,pty,0.7073454044408777,1,0.9226190476190477,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,29982,War,0.20809456141916513,66,0.6666666666666666,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,30534, tuple,-0.1951592907720256,127,0.2916666666666667,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,16226,clean,0.34829846209910437,42,0.8392857142857143,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,7125, variables,-0.3488777643006327,150,0.2261904761904762,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,25410,破坏,0.597073826303396,6,0.8571428571428571,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,25981, alleged,0.5412533406247514,19,0.9404761904761905,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,15617, Dick,-0.35937356557444694,152,0.19047619047619047,0,0,0,168
deepseek-coder-6.7b,train,clens,23,sink_arg,19163, Package,0.012183896350690499,95,0.5416666666666666,0,0,0,168
